Time,total_v,max_v,min_v,avg_v,max-min,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,max_temp,min_temp,avg_temp,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,undervoltage,overvoltage,pec,overtemperature,openwire,openwire_temp
2012638,50.829296,3.634800,3.628500,3.630664,0.006300,3.632400,3.631500,3.630000,3.630150,3.629100,3.629700,3.630150,3.628500,3.628950,3.629850,3.630750,3.630450,3.633000,3.634800,,,,,,,,,,,,,,,26.054529,23.552301,25.310627,25.041407,23.552301,25.846094,25.768030,26.033686,26.054529,24.478144,25.710810,,,,,,,,,0,0,0,0,0,0
2013139,50.830044,3.634950,3.628500,3.630718,0.006450,3.632550,3.631650,3.630000,3.630150,3.629250,3.629700,3.630150,3.628500,3.628950,3.629850,3.630750,3.630600,3.633000,3.634950,,,,,,,,,,,,,,,26.054529,23.567682,25.313206,25.041407,23.567682,25.851313,25.768030,26.038874,26.054529,24.472986,25.710810,,,,,,,,,0,0,0,0,0,0
2014141,50.832901,3.635100,3.628650,3.630922,0.006450,3.632550,3.631800,3.630300,3.630300,3.629250,3.630000,3.630450,3.628650,3.629250,3.630150,3.631050,3.630750,3.633300,3.635100,,,,,,,,,,,,,,,26.054529,23.603601,25.317696,25.041407,23.603601,25.851313,25.768030,26.038874,26.054529,24.472986,25.710810,,,,,,,,,0,0,0,0,0,0
2014642,50.834099,3.635250,3.628800,3.631007,0.006450,3.632700,3.631800,3.630300,3.630450,3.629400,3.630150,3.630450,3.628800,3.629250,3.630150,3.631200,3.630900,3.633300,3.635250,,,,,,,,,,,,,,,26.054529,23.613855,25.318977,25.041407,23.613855,25.851313,25.768030,26.038874,26.054529,24.472986,25.710810,,,,,,,,,0,0,0,0,0,0
2015143,50.835148,3.635250,3.628800,3.631082,0.006450,3.632700,3.631950,3.630300,3.630600,3.629550,3.630150,3.630600,3.628800,3.629400,3.630300,3.631200,3.630900,3.633450,3.635250,,,,,,,,,,,,,,,26.054529,23.629267,25.319607,25.041407,23.629267,25.846094,25.768030,26.038874,26.054529,24.467829,25.710810,,,,,,,,,0,0,0,0,0,0
2015644,50.836048,3.635250,3.628950,3.631146,0.006300,3.632700,3.632100,3.630450,3.630750,3.629550,3.630150,3.630750,3.628950,3.629400,3.630300,3.631200,3.631050,3.633450,3.635250,,,,,,,,,,,,,,,26.054529,23.634394,25.321548,25.041407,23.634394,25.851313,25.768030,26.038874,26.054529,24.467829,25.715998,,,,,,,,,0,0,0,0,0,0
2016145,50.837402,3.635400,3.628950,3.631243,0.006450,3.632850,3.632100,3.630600,3.630750,3.629700,3.630300,3.630750,3.628950,3.629550,3.630450,3.631350,3.631050,3.633600,3.635400,,,,,,,,,,,,,,,26.054529,23.634394,25.322201,25.041407,23.634394,25.851313,25.773249,26.038874,26.054529,24.467829,25.715998,,,,,,,,,0,0,0,0,0,0
2016646,50.838303,3.635550,3.629100,3.631307,0.006450,3.633000,3.632250,3.630600,3.630750,3.629700,3.630300,3.630900,3.629100,3.629550,3.630450,3.631350,3.631200,3.633600,3.635550,,,,,,,,,,,,,,,26.054529,23.629267,25.320908,25.041407,23.629267,25.851313,25.768030,26.038874,26.054529,24.467829,25.715998,,,,,,,,,0,0,0,0,0,0
2017147,50.839500,3.635550,3.629100,3.631393,0.006450,3.633000,3.632250,3.630750,3.630900,3.629850,3.630450,3.630900,3.629100,3.629700,3.630600,3.631500,3.631200,3.633750,3.635550,,,,,,,,,,,,,,,26.059748,23.624109,25.322216,25.046595,23.624109,25.851313,25.773249,26.038874,26.059748,24.467829,25.715998,,,,,,,,,0,0,0,0,0,0
2017648,50.840702,3.635700,3.629250,3.631479,0.006450,3.633150,3.632400,3.630750,3.630900,3.630000,3.630600,3.630900,3.629250,3.629700,3.630600,3.631500,3.631350,3.633900,3.635700,,,,,,,,,,,,,,,26.059748,23.613855,25.321579,25.046595,23.613855,25.851313,25.773249,26.038874,26.059748,24.472986,25.715998,,,,,,,,,0,0,0,0,0,0
2018149,50.404797,3.603150,3.598500,3.600343,0.004650,3.601500,3.601050,3.600150,3.600150,3.599250,3.599850,3.600150,3.598500,3.599250,3.599850,3.600450,3.600000,3.601500,3.603150,,,,,,,,,,,,,,,26.059748,23.613855,25.320934,25.046595,23.613855,25.851313,25.773249,26.038874,26.059748,24.467829,25.715998,,,,,,,,,0,0,0,0,0,0
2018650,50.384693,3.601650,3.597000,3.598907,0.004650,3.600000,3.599700,3.598650,3.598800,3.597900,3.598500,3.598650,3.597000,3.597750,3.598350,3.599100,3.598650,3.600000,3.601650,,,,,,,,,,,,,,,26.059748,23.618982,25.322880,25.046595,23.618982,25.856531,25.773249,26.044092,26.059748,24.467829,25.715998,,,,,,,,,0,0,0,0,0,0
2019151,50.369846,3.600450,3.595950,3.597846,0.004500,3.598950,3.598650,3.597750,3.597750,3.596700,3.597300,3.597750,3.595950,3.596850,3.597300,3.598050,3.597450,3.598950,3.600450,,,,,,,,,,,,,,,26.059748,23.624109,25.322868,25.046595,23.624109,25.851313,25.773249,26.044092,26.059748,24.467829,25.715998,,,,,,,,,0,0,0,0,0,0
2019652,50.357845,3.599700,3.595200,3.596989,0.004500,3.597900,3.597750,3.596850,3.596850,3.595950,3.596550,3.596850,3.595200,3.595950,3.596550,3.597150,3.596550,3.598050,3.599700,,,,,,,,,,,,,,,26.059748,23.634394,25.324799,25.046595,23.634394,25.851313,25.773249,26.044092,26.059748,24.472986,25.715998,,,,,,,,,0,0,0,0,0,0
2020153,50.347504,3.598950,3.594450,3.596250,0.004500,3.597300,3.597000,3.596100,3.596100,3.595200,3.595800,3.596100,3.594450,3.595200,3.595650,3.596400,3.595950,3.597300,3.598950,,,,,,,,,,,,,,,26.059748,23.634394,25.324799,25.046595,23.634394,25.856531,25.773249,26.038874,26.059748,24.472986,25.715998,,,,,,,,,0,0,0,0,0,0
2020654,50.338348,3.598200,3.593700,3.595596,0.004500,3.596550,3.596250,3.595500,3.595500,3.594600,3.595200,3.595500,3.593700,3.594600,3.595050,3.595800,3.595200,3.596700,3.598200,,,,,,,,,,,,,,,26.059748,23.634394,25.325451,25.046595,23.634394,25.851313,25.773249,26.044092,26.059748,24.472986,25.721216,,,,,,,,,0,0,0,0,0,0
2021155,50.329803,3.597450,3.593250,3.594986,0.004200,3.595950,3.595650,3.594900,3.594900,3.594000,3.594600,3.594900,3.593250,3.594000,3.594450,3.595050,3.594600,3.596100,3.597450,,,,,,,,,,,,,,,26.059748,23.639521,25.325447,25.046595,23.639521,25.851313,25.773249,26.044092,26.059748,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
2021656,50.322456,3.597000,3.592650,3.594461,0.004350,3.595350,3.595200,3.594450,3.594300,3.593550,3.594000,3.594300,3.592650,3.593550,3.594000,3.594600,3.594000,3.595500,3.597000,,,,,,,,,,,,,,,26.059748,23.639521,25.326099,25.046595,23.639521,25.856531,25.773249,26.044092,26.059748,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
2022157,50.315556,3.596400,3.592200,3.593968,0.004200,3.594900,3.594750,3.593850,3.593850,3.592950,3.593550,3.593850,3.592200,3.592950,3.593550,3.594150,3.593550,3.595050,3.596400,,,,,,,,,,,,,,,26.059748,23.639521,25.327393,25.046595,23.639521,25.856531,25.778437,26.044092,26.059748,24.472986,25.721216,,,,,,,,,0,0,0,0,0,0
2022658,50.309254,3.595950,3.591750,3.593518,0.004200,3.594450,3.594150,3.593400,3.593400,3.592500,3.593100,3.593400,3.591750,3.592650,3.593100,3.593700,3.593100,3.594600,3.595950,,,,,,,,,,,,,,,26.059748,23.644648,25.327389,25.046595,23.644648,25.856531,25.778437,26.044092,26.059748,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
2023159,50.303104,3.595500,3.591450,3.593079,0.004050,3.594000,3.593700,3.592950,3.592950,3.592050,3.592650,3.592950,3.591450,3.592200,3.592650,3.593250,3.592650,3.594150,3.595500,,,,,,,,,,,,,,,26.059748,23.649775,25.326733,25.041407,23.649775,25.856531,25.773249,26.044092,26.059748,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
2023660,50.297401,3.595050,3.591000,3.592672,0.004050,3.593550,3.593400,3.592500,3.592500,3.591750,3.592200,3.592650,3.591000,3.591750,3.592200,3.592800,3.592350,3.593700,3.595050,,,,,,,,,,,,,,,26.064966,23.660059,25.329319,25.046595,23.660059,25.856531,25.773249,26.044092,26.064966,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
2024161,50.292000,3.594600,3.590550,3.592286,0.004050,3.593100,3.593100,3.592200,3.592200,3.591300,3.591900,3.592200,3.590550,3.591300,3.591750,3.592500,3.591900,3.593400,3.594600,,,,,,,,,,,,,,,26.064966,23.665186,25.330608,25.046595,23.665186,25.856531,25.778437,26.044092,26.064966,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
2024662,50.287350,3.594300,3.590250,3.591954,0.004050,3.592800,3.592650,3.591900,3.591750,3.591000,3.591600,3.591900,3.590250,3.591000,3.591450,3.592200,3.591600,3.592950,3.594300,,,,,,,,,,,,,,,26.059748,23.670313,25.329941,25.046595,23.670313,25.851313,25.773249,26.044092,26.059748,24.472986,25.721216,,,,,,,,,0,0,0,0,0,0
2025163,50.282700,3.593850,3.589950,3.591621,0.003900,3.592500,3.592350,3.591600,3.591450,3.590700,3.591300,3.591450,3.589950,3.590700,3.591150,3.591750,3.591300,3.592650,3.593850,,,,,,,,,,,,,,,26.059748,23.670313,25.330597,25.046595,23.670313,25.856531,25.778437,26.044092,26.059748,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
2025664,50.278057,3.593550,3.589500,3.591290,0.004050,3.592200,3.592050,3.591150,3.591150,3.590400,3.590850,3.591300,3.589500,3.590400,3.590850,3.591450,3.590850,3.592350,3.593550,,,,,,,,,,,,,,,26.064966,23.675440,25.331890,25.046595,23.675440,25.856531,25.778437,26.044092,26.064966,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
2026165,50.273548,3.593250,3.589350,3.590968,0.003900,3.591900,3.591600,3.590850,3.590850,3.590100,3.590550,3.590850,3.589350,3.590100,3.590550,3.591150,3.590550,3.591900,3.593250,,,,,,,,,,,,,,,26.059748,23.670313,25.330597,25.046595,23.670313,25.856531,25.778437,26.044092,26.059748,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
2026666,50.269798,3.592950,3.589050,3.590700,0.003900,3.591600,3.591450,3.590700,3.590550,3.589800,3.590250,3.590550,3.589050,3.589800,3.590250,3.590850,3.590250,3.591750,3.592950,,,,,,,,,,,,,,,26.059748,23.665186,25.329308,25.046595,23.665186,25.856531,25.773249,26.044092,26.059748,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
2027167,50.265602,3.592650,3.588750,3.590400,0.003900,3.591300,3.591000,3.590250,3.590250,3.589500,3.589950,3.590400,3.588750,3.589500,3.589950,3.590550,3.590100,3.591450,3.592650,,,,,,,,,,,,,,,26.059748,23.670313,25.330597,25.046595,23.670313,25.856531,25.778437,26.044092,26.059748,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
2027668,50.261990,3.592350,3.588450,3.590142,0.003900,3.591000,3.590850,3.590100,3.589950,3.589200,3.589800,3.590100,3.588450,3.589200,3.589800,3.590250,3.589800,3.591150,3.592350,,,,,,,,,,,,,,,26.064966,23.670313,25.331249,25.046595,23.670313,25.856531,25.773249,26.044092,26.064966,24.467829,25.726404,,,,,,,,,0,0,0,0,0,0
2028169,50.258400,3.592050,3.588150,3.589886,0.003900,3.590850,3.590550,3.589800,3.589800,3.588900,3.589500,3.589800,3.588150,3.589050,3.589500,3.590100,3.589500,3.590850,3.592050,,,,,,,,,,,,,,,26.064966,23.675440,25.331890,25.046595,23.675440,25.856531,25.778437,26.044092,26.064966,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
2028670,50.255096,3.591900,3.588000,3.589650,0.003900,3.590550,3.590400,3.589650,3.589500,3.588750,3.589200,3.589500,3.588000,3.588750,3.589200,3.589800,3.589200,3.590700,3.591900,,,,,,,,,,,,,,,26.064966,23.675440,25.331890,25.046595,23.675440,25.851313,25.778437,26.049311,26.064966,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
2029171,50.251499,3.591600,3.587700,3.589393,0.003900,3.590250,3.590100,3.589350,3.589200,3.588450,3.589050,3.589350,3.587700,3.588450,3.588900,3.589650,3.589050,3.590400,3.591600,,,,,,,,,,,,,,,26.064966,23.670313,25.330605,25.046595,23.670313,25.856531,25.778437,26.044092,26.064966,24.462671,25.721216,,,,,,,,,0,0,0,0,0,0
2029672,50.248348,3.591450,3.587400,3.589168,0.004050,3.590100,3.589800,3.589050,3.589050,3.588300,3.588750,3.589050,3.587400,3.588300,3.588750,3.589350,3.588750,3.590250,3.591450,,,,,,,,,,,,,,,26.064966,23.649775,25.328682,25.046595,23.649775,25.856531,25.778437,26.044092,26.064966,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
2030173,50.245350,3.591150,3.587250,3.588953,0.003900,3.589800,3.589650,3.588900,3.588900,3.588000,3.588600,3.588900,3.587250,3.588000,3.588600,3.589050,3.588600,3.589950,3.591150,,,,,,,,,,,,,,,26.064966,23.634394,25.327412,25.046595,23.634394,25.856531,25.778437,26.049311,26.064966,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
2030674,50.242203,3.590850,3.587100,3.588729,0.003750,3.589650,3.589350,3.588600,3.588600,3.587850,3.588300,3.588750,3.587100,3.587850,3.588300,3.588900,3.588300,3.589800,3.590850,,,,,,,,,,,,,,,26.064966,23.634394,25.326767,25.046595,23.634394,25.856531,25.778437,26.049311,26.064966,24.462671,25.721216,,,,,,,,,0,0,0,0,0,0
2031175,50.239346,3.590700,3.586800,3.588525,0.003900,3.589350,3.589200,3.588450,3.588300,3.587700,3.588150,3.588450,3.586800,3.587700,3.588150,3.588750,3.588150,3.589500,3.590700,,,,,,,,,,,,,,,26.064966,23.639521,25.328053,25.046595,23.639521,25.856531,25.778437,26.049311,26.064966,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
2031676,50.236649,3.590550,3.586650,3.588332,0.003900,3.589050,3.589050,3.588300,3.588150,3.587400,3.588000,3.588300,3.586650,3.587400,3.588000,3.588600,3.587850,3.589350,3.590550,,,,,,,,,,,,,,,26.064966,23.644648,25.326096,25.046595,23.644648,25.856531,25.773249,26.044092,26.064966,24.462671,25.715998,,,,,,,,,0,0,0,0,0,0
2032177,50.233948,3.590250,3.586500,3.588139,0.003750,3.588900,3.588900,3.588000,3.588000,3.587250,3.587700,3.588000,3.586500,3.587400,3.587700,3.588450,3.587700,3.589200,3.590250,,,,,,,,,,,,,,,26.059748,23.649775,25.327389,25.046595,23.649775,25.856531,25.773249,26.049311,26.059748,24.462671,25.721216,,,,,,,,,0,0,0,0,0,0
2032678,50.231403,3.590100,3.586200,3.587957,0.003900,3.588750,3.588600,3.588000,3.587850,3.587100,3.587550,3.587850,3.586200,3.587100,3.587550,3.588150,3.587550,3.589050,3.590100,,,,,,,,,,,,,,,26.059748,23.644648,25.326092,25.046595,23.644648,25.851313,25.778437,26.044092,26.059748,24.462671,25.721216,,,,,,,,,0,0,0,0,0,0
2033179,50.229298,3.589950,3.586200,3.587807,0.003750,3.588600,3.588450,3.587700,3.587700,3.586950,3.587400,3.587850,3.586200,3.586950,3.587400,3.588000,3.587400,3.588750,3.589950,,,,,,,,,,,,,,,26.064966,23.644648,25.326103,25.046595,23.644648,25.856531,25.773249,26.049311,26.064966,24.457514,25.715998,,,,,,,,,0,0,0,0,0,0
2033680,50.226597,3.589650,3.585900,3.587614,0.003750,3.588450,3.588300,3.587550,3.587550,3.586650,3.587250,3.587550,3.585900,3.586800,3.587250,3.587850,3.587250,3.588600,3.589650,,,,,,,,,,,,,,,26.059748,23.639521,25.325451,25.046595,23.639521,25.851313,25.778437,26.044092,26.059748,24.462671,25.721216,,,,,,,,,0,0,0,0,0,0
2034181,50.224052,3.589500,3.585750,3.587432,0.003750,3.588150,3.588150,3.587400,3.587250,3.586650,3.587100,3.587400,3.585750,3.586650,3.587100,3.587550,3.586950,3.588450,3.589500,,,,,,,,,,,,,,,26.064966,23.634394,25.324169,25.041407,23.634394,25.851313,25.778437,26.044092,26.064966,24.457514,25.721216,,,,,,,,,0,0,0,0,0,0
2034682,50.221798,3.589350,3.585600,3.587271,0.003750,3.588000,3.588000,3.587250,3.587100,3.586350,3.586800,3.587250,3.585600,3.586350,3.586950,3.587550,3.586950,3.588300,3.589350,,,,,,,,,,,,,,,26.059748,23.634394,25.324810,25.046595,23.634394,25.851313,25.778437,26.044092,26.059748,24.462671,25.721216,,,,,,,,,0,0,0,0,0,0
2035183,50.219254,3.589200,3.585450,3.587090,0.003750,3.588000,3.587700,3.587100,3.586950,3.586200,3.586650,3.587100,3.585450,3.586200,3.586650,3.587250,3.586650,3.588150,3.589200,,,,,,,,,,,,,,,26.059748,23.618982,25.321590,25.041407,23.618982,25.851313,25.778437,26.044092,26.059748,24.457514,25.721216,,,,,,,,,0,0,0,0,0,0
2035684,50.217598,3.589050,3.585300,3.586971,0.003750,3.587700,3.587550,3.586950,3.586950,3.586200,3.586650,3.586950,3.585300,3.586050,3.586650,3.587250,3.586500,3.587850,3.589050,,,,,,,,,,,,,,,26.059748,23.598475,25.318378,25.041407,23.598475,25.851313,25.773249,26.044092,26.059748,24.457514,25.721216,,,,,,,,,0,0,0,0,0,0
2036185,50.214893,3.588750,3.585150,3.586778,0.003600,3.587550,3.587400,3.586800,3.586650,3.585900,3.586350,3.586650,3.585150,3.585900,3.586500,3.586950,3.586500,3.587850,3.588750,,,,,,,,,,,,,,,26.059748,23.588190,25.318386,25.041407,23.588190,25.851313,25.778437,26.044092,26.059748,24.462671,25.721216,,,,,,,,,0,0,0,0,0,0
2036686,50.212353,3.588600,3.584850,3.586597,0.003750,3.587400,3.587250,3.586650,3.586500,3.585750,3.586200,3.586650,3.584850,3.585750,3.586200,3.586800,3.586200,3.587550,3.588600,,,,,,,,,,,,,,,26.059748,23.588190,25.317093,25.041407,23.588190,25.851313,25.773249,26.044092,26.059748,24.457514,25.721216,,,,,,,,,0,0,0,0,0,0
2037187,50.210552,3.588600,3.584850,3.586468,0.003750,3.587250,3.587100,3.586500,3.586350,3.585600,3.586050,3.586350,3.584850,3.585600,3.586050,3.586650,3.586050,3.587550,3.588600,,,,,,,,,,,,,,,26.059748,23.588190,25.317093,25.041407,23.588190,25.851313,25.773249,26.044092,26.059748,24.457514,25.721216,,,,,,,,,0,0,0,0,0,0
2037688,50.209198,3.588450,3.584700,3.586371,0.003750,3.587100,3.586950,3.586350,3.586200,3.585450,3.586050,3.586350,3.584700,3.585450,3.586050,3.586650,3.586050,3.587400,3.588450,,,,,,,,,,,,,,,26.059748,23.588190,25.317738,25.041407,23.588190,25.851313,25.773249,26.044092,26.059748,24.462671,25.721216,,,,,,,,,0,0,0,0,0,0
2038189,50.207546,3.588300,3.584550,3.586253,0.003750,3.586950,3.586950,3.586200,3.586200,3.585450,3.585900,3.586200,3.584550,3.585450,3.585750,3.586500,3.585900,3.587250,3.588300,,,,,,,,,,,,,,,26.059748,23.588190,25.317093,25.041407,23.588190,25.851313,25.773249,26.044092,26.059748,24.457514,25.721216,,,,,,,,,0,0,0,0,0,0
2038690,50.205452,3.588150,3.584400,3.586104,0.003750,3.586800,3.586800,3.586050,3.586050,3.585300,3.585750,3.586050,3.584400,3.585300,3.585750,3.586200,3.585750,3.587100,3.588150,,,,,,,,,,,,,,,26.059748,23.583063,25.316452,25.041407,23.583063,25.851313,25.773249,26.044092,26.059748,24.457514,25.721216,,,,,,,,,0,0,0,0,0,0
2039191,50.203499,3.588000,3.584400,3.585964,0.003600,3.586650,3.586650,3.586050,3.585750,3.585150,3.585600,3.586050,3.584400,3.585150,3.585600,3.586050,3.585450,3.586950,3.588000,,,,,,,,,,,,,,,26.059748,23.572809,25.315815,25.041407,23.572809,25.851313,25.773249,26.044092,26.059748,24.462671,25.721216,,,,,,,,,0,0,0,0,0,0
2039692,50.201847,3.587850,3.584100,3.585846,0.003750,3.586650,3.586500,3.585750,3.585750,3.585000,3.585450,3.585900,3.584100,3.585000,3.585600,3.586050,3.585450,3.586800,3.587850,,,,,,,,,,,,,,,26.059748,23.562555,25.314533,25.041407,23.562555,25.851313,25.773249,26.044092,26.059748,24.462671,25.721216,,,,,,,,,0,0,0,0,0,0
2040193,50.199753,3.587700,3.584100,3.585697,0.003600,3.586500,3.586350,3.585600,3.585450,3.584850,3.585300,3.585750,3.584100,3.585000,3.585300,3.585900,3.585300,3.586650,3.587700,,,,,,,,,,,,,,,26.059748,23.547174,25.312611,25.041407,23.547174,25.851313,25.773249,26.044092,26.059748,24.462671,25.721216,,,,,,,,,0,0,0,0,0,0
2040694,50.198254,3.587550,3.583950,3.585590,0.003600,3.586350,3.586200,3.585600,3.585450,3.584700,3.585150,3.585600,3.583950,3.584850,3.585300,3.585750,3.585150,3.586650,3.587550,,,,,,,,,,,,,,,26.059748,23.536890,25.310020,25.041407,23.536890,25.846094,25.773249,26.038874,26.059748,24.462671,25.721216,,,,,,,,,0,0,0,0,0,0
2041195,50.196297,3.587400,3.583800,3.585450,0.003600,3.586200,3.586050,3.585450,3.585300,3.584550,3.585150,3.585450,3.583800,3.584550,3.585150,3.585750,3.585000,3.586500,3.587400,,,,,,,,,,,,,,,26.054529,23.526636,25.309391,25.041407,23.526636,25.851313,25.773249,26.044092,26.054529,24.462671,25.721216,,,,,,,,,0,0,0,0,0,0
2041696,50.194649,3.587400,3.583650,3.585332,0.003750,3.586050,3.585900,3.585300,3.585300,3.584550,3.585000,3.585300,3.583650,3.584550,3.584850,3.585600,3.584850,3.586350,3.587400,,,,,,,,,,,,,,,26.059748,23.526636,25.309387,25.036219,23.526636,25.851313,25.773249,26.038874,26.059748,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
2042197,50.193001,3.587250,3.583500,3.585214,0.003750,3.586050,3.585900,3.585150,3.585150,3.584400,3.584850,3.585150,3.583500,3.584400,3.584850,3.585300,3.584850,3.586200,3.587250,,,,,,,,,,,,,,,26.059748,23.531763,25.310677,25.041407,23.531763,25.851313,25.773249,26.038874,26.059748,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
2042698,50.191654,3.587100,3.583500,3.585118,0.003600,3.585900,3.585750,3.585150,3.585000,3.584250,3.584700,3.585150,3.583500,3.584250,3.584850,3.585300,3.584700,3.586050,3.587100,,,,,,,,,,,,,,,26.059748,23.536890,25.310017,25.036219,23.536890,25.846094,25.773249,26.038874,26.059748,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
2043199,50.189548,3.586950,3.583350,3.584968,0.003600,3.585750,3.585600,3.585000,3.584850,3.584100,3.584550,3.585000,3.583350,3.584100,3.584700,3.585150,3.584550,3.585900,3.586950,,,,,,,,,,,,,,,26.059748,23.531763,25.308723,25.036219,23.531763,25.846094,25.773249,26.038874,26.059748,24.467829,25.715998,,,,,,,,,0,0,0,0,0,0
2043700,50.613903,3.618600,3.613350,3.615279,0.005250,3.616650,3.616050,3.614700,3.614850,3.613950,3.614550,3.615000,3.613350,3.613800,3.614550,3.615450,3.615000,3.617400,3.618600,,,,,,,,,,,,,,,26.054529,23.531763,25.308723,25.036219,23.531763,25.846094,25.773249,26.038874,26.054529,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
2044201,50.639095,3.620400,3.615000,3.617078,0.005400,3.618450,3.617850,3.616500,3.616650,3.615750,3.616350,3.616800,3.615000,3.615600,3.616350,3.617250,3.616800,3.619350,3.620400,,,,,,,,,,,,,,,26.054529,23.531763,25.308723,25.036219,23.531763,25.846094,25.773249,26.038874,26.054529,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
2044702,50.655899,3.621750,3.616200,3.618279,0.005550,3.619650,3.619050,3.617700,3.617850,3.616950,3.617550,3.618000,3.616200,3.616650,3.617550,3.618450,3.618000,3.620550,3.621750,,,,,,,,,,,,,,,26.054529,23.531763,25.308071,25.036219,23.531763,25.846094,25.773249,26.038874,26.054529,24.467829,25.715998,,,,,,,,,0,0,0,0,0,0
2045203,50.669395,3.622800,3.617250,3.619242,0.005550,3.620700,3.619950,3.618600,3.618750,3.617850,3.618450,3.618900,3.617250,3.617700,3.618600,3.619350,3.619050,3.621450,3.622800,,,,,,,,,,,,,,,26.054529,23.536890,25.308712,25.036219,23.536890,25.846094,25.773249,26.038874,26.054529,24.467829,25.715998,,,,,,,,,0,0,0,0,0,0
2045704,50.680798,3.623700,3.618000,3.620057,0.005700,3.621450,3.620850,3.619500,3.619500,3.618600,3.619200,3.619650,3.618000,3.618450,3.619350,3.620250,3.619950,3.622350,3.623700,,,,,,,,,,,,,,,26.054529,23.536890,25.308060,25.036219,23.536890,25.846094,25.768030,26.038874,26.054529,24.467829,25.715998,,,,,,,,,0,0,0,0,0,0
2046205,50.690254,3.624300,3.618600,3.620733,0.005700,3.622200,3.621450,3.620100,3.620250,3.619350,3.619800,3.620400,3.618600,3.619200,3.620100,3.621000,3.620550,3.622950,3.624300,,,,,,,,,,,,,,,26.054529,23.536890,25.308060,25.036219,23.536890,25.846094,25.768030,26.038874,26.054529,24.467829,25.715998,,,,,,,,,0,0,0,0,0,0
2046706,50.699249,3.625050,3.619200,3.621375,0.005850,3.622950,3.622200,3.620850,3.620850,3.619950,3.620550,3.621000,3.619200,3.619800,3.620700,3.621450,3.621150,3.623550,3.625050,,,,,,,,,,,,,,,26.054529,23.531763,25.308071,25.036219,23.531763,25.846094,25.773249,26.038874,26.054529,24.467829,25.715998,,,,,,,,,0,0,0,0,0,0
2047207,50.707947,3.625650,3.619950,3.621996,0.005700,3.623400,3.622800,3.621300,3.621450,3.620550,3.621150,3.621600,3.619950,3.620400,3.621300,3.622200,3.621900,3.624300,3.625650,,,,,,,,,,,,,,,26.054529,23.531763,25.308071,25.036219,23.531763,25.846094,25.773249,26.038874,26.054529,24.467829,25.715998,,,,,,,,,0,0,0,0,0,0
2047708,50.714542,3.626100,3.620400,3.622467,0.005700,3.624000,3.623250,3.621750,3.621900,3.621000,3.621600,3.622050,3.620400,3.621000,3.621750,3.622650,3.622350,3.624750,3.626100,,,,,,,,,,,,,,,26.054529,23.531763,25.308071,25.036219,23.531763,25.846094,25.773249,26.038874,26.054529,24.467829,25.715998,,,,,,,,,0,0,0,0,0,0
2048209,50.721748,3.626700,3.621000,3.622982,0.005700,3.624450,3.623850,3.622350,3.622500,3.621450,3.622050,3.622500,3.621000,3.621450,3.622350,3.623100,3.622800,3.625200,3.626700,,,,,,,,,,,,,,,26.054529,23.526636,25.305485,25.031061,23.526636,25.840906,25.768030,26.038874,26.054529,24.467829,25.715998,,,,,,,,,0,0,0,0,0,0
2048710,50.728649,3.627300,3.621300,3.623475,0.006000,3.624900,3.624300,3.622800,3.622950,3.622050,3.622500,3.623100,3.621300,3.621900,3.622800,3.623550,3.623400,3.625800,3.627300,,,,,,,,,,,,,,,26.054529,23.531763,25.307419,25.036219,23.531763,25.846094,25.768030,26.038874,26.054529,24.467829,25.715998,,,,,,,,,0,0,0,0,0,0
2049211,50.735703,3.627750,3.621900,3.623979,0.005850,3.625350,3.624600,3.623250,3.623550,3.622650,3.623100,3.623700,3.621900,3.622500,3.623250,3.624000,3.623850,3.626250,3.627750,,,,,,,,,,,,,,,26.054529,23.542048,25.308708,25.036219,23.542048,25.840906,25.768030,26.038874,26.054529,24.467829,25.721216,,,,,,,,,0,0,0,0,0,0
