Time,total_v,max_v,min_v,avg_v,max-min,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,max_temp,min_temp,avg_temp,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,undervoltage,overvoltage,pec,overtemperature,openwire,openwire_temp
99934,97.827011,3.495000,3.492450,3.493822,0.002550,3.493650,3.494250,3.493950,3.493800,3.493650,3.494100,3.494850,3.492600,3.493500,3.493500,3.494700,3.492450,3.494400,3.494100,3.494250,3.493500,3.494250,3.493950,3.494550,3.493500,3.492750,3.493650,3.493950,3.493950,3.493500,3.493650,3.495000,3.493050,20.269739,19.749353,19.994314,19.976618,20.001886,20.032190,20.097864,19.936213,19.956415,19.971552,20.118097,,,,,,,19.910944,20.269739,19.749353,19.971552,19.890741,20.001886,20.017023,20.006922,0,0,0,0,0,0
100435,97.826859,3.495000,3.492450,3.493816,0.002550,3.493650,3.494250,3.493950,3.493800,3.493650,3.493950,3.494850,3.492450,3.493500,3.493650,3.494700,3.492450,3.494400,3.494100,3.494250,3.493500,3.494250,3.493800,3.494550,3.493500,3.492900,3.493650,3.493950,3.493950,3.493500,3.493650,3.495000,3.493050,20.269739,19.754419,19.994631,19.976618,19.996820,20.032190,20.097864,19.936213,19.956415,19.966516,20.118097,,,,,,,19.916010,20.269739,19.754419,19.971552,19.890741,20.006922,20.017023,20.006922,0,0,0,0,0,0
100936,97.826859,3.495000,3.492300,3.493816,0.002700,3.493650,3.494250,3.493950,3.493800,3.493650,3.493950,3.494850,3.492450,3.493650,3.493500,3.494700,3.492300,3.494400,3.494100,3.494250,3.493500,3.494250,3.493950,3.494550,3.493500,3.492900,3.493650,3.493950,3.493950,3.493500,3.493650,3.495000,3.493050,20.269739,19.749353,19.994316,19.976618,20.001886,20.032190,20.097864,19.936213,19.956415,19.971552,20.118097,,,,,,,19.916010,20.269739,19.749353,19.971552,19.890741,20.001886,20.011988,20.006922,0,0,0,0,0,0
101437,97.826256,3.495000,3.492450,3.493795,0.002550,3.493650,3.494250,3.493800,3.493800,3.493650,3.493950,3.494850,3.492450,3.493500,3.493650,3.494550,3.492450,3.494400,3.494100,3.494250,3.493500,3.494250,3.493800,3.494550,3.493500,3.492750,3.493650,3.493950,3.493950,3.493500,3.493650,3.495000,3.492900,20.269739,19.749353,19.994631,19.976618,19.996820,20.032190,20.097864,19.936213,19.956415,19.971552,20.118097,,,,,,,19.916010,20.269739,19.749353,19.971552,19.895807,20.006922,20.017023,20.001886,0,0,0,0,0,0
101938,97.826103,3.495000,3.492450,3.493789,0.002550,3.493650,3.494250,3.493950,3.493800,3.493650,3.493950,3.494850,3.492450,3.493500,3.493500,3.494700,3.492450,3.494400,3.494100,3.494100,3.493500,3.494100,3.493950,3.494550,3.493350,3.492750,3.493650,3.493950,3.493950,3.493350,3.493650,3.495000,3.493050,20.269739,19.754419,19.994314,19.976618,19.996820,20.032190,20.097864,19.936213,19.956415,19.971552,20.113031,,,,,,,19.916010,20.269739,19.754419,19.966516,19.890741,20.006922,20.017023,20.006922,0,0,0,0,0,0
102439,97.826546,3.495000,3.492450,3.493805,0.002550,3.493650,3.494250,3.493800,3.493800,3.493650,3.493950,3.495000,3.492600,3.493500,3.493500,3.494550,3.492450,3.494400,3.494100,3.494250,3.493500,3.494250,3.493950,3.494550,3.493500,3.492900,3.493650,3.493950,3.493950,3.493350,3.493650,3.495000,3.492900,20.269739,19.749353,19.994314,19.976618,19.996820,20.032190,20.092829,19.936213,19.956415,19.971552,20.118097,,,,,,,19.916010,20.269739,19.749353,19.971552,19.890741,20.006922,20.017023,20.006922,0,0,0,0,0,0
102940,97.826401,3.495000,3.492450,3.493800,0.002550,3.493650,3.494250,3.493950,3.493800,3.493650,3.493950,3.495000,3.492450,3.493500,3.493650,3.494550,3.492450,3.494400,3.494100,3.494250,3.493500,3.494100,3.493800,3.494550,3.493500,3.492750,3.493650,3.493950,3.493950,3.493350,3.493650,3.495000,3.493050,20.269739,19.754419,19.994946,19.976618,19.996820,20.032190,20.097864,19.936213,19.956415,19.971552,20.118097,,,,,,,19.916010,20.269739,19.754419,19.971552,19.890741,20.006922,20.017023,20.006922,0,0,0,0,0,0
103441,97.825798,3.495000,3.492450,3.493778,0.002550,3.493650,3.494250,3.493800,3.493800,3.493650,3.493950,3.494850,3.492450,3.493500,3.493500,3.494550,3.492450,3.494250,3.494100,3.494250,3.493500,3.494100,3.493800,3.494550,3.493350,3.492900,3.493650,3.493950,3.493950,3.493500,3.493650,3.495000,3.492900,20.269739,19.754419,19.995262,19.976618,20.001886,20.032190,20.097864,19.936213,19.956415,19.971552,20.118097,,,,,,,19.916010,20.269739,19.754419,19.971552,19.890741,20.006922,20.017023,20.006922,0,0,0,0,0,0
103942,97.825500,3.495000,3.492300,3.493768,0.002700,3.493650,3.494250,3.493800,3.493800,3.493650,3.493950,3.494850,3.492450,3.493500,3.493500,3.494550,3.492300,3.494250,3.494100,3.494250,3.493500,3.494250,3.493950,3.494550,3.493500,3.492750,3.493500,3.493800,3.493800,3.493350,3.493650,3.495000,3.493050,20.269739,19.754419,19.994633,19.976618,19.996820,20.032190,20.097864,19.936213,19.956415,19.976618,20.118097,,,,,,,19.916010,20.269739,19.754419,19.971552,19.890741,20.001886,20.017023,20.001886,0,0,0,0,0,0
104443,97.825653,3.495000,3.492450,3.493773,0.002550,3.493650,3.494250,3.493800,3.493650,3.493650,3.493950,3.494850,3.492450,3.493500,3.493500,3.494700,3.492450,3.494400,3.494100,3.494250,3.493500,3.494100,3.493800,3.494400,3.493350,3.492750,3.493500,3.493950,3.493950,3.493500,3.493650,3.495000,3.493050,20.269739,19.754419,19.995262,19.976618,20.001886,20.032190,20.097864,19.936213,19.956415,19.971552,20.118097,,,,,,,19.916010,20.269739,19.754419,19.971552,19.890741,20.006922,20.017023,20.006922,0,0,0,0,0,0
104944,97.825195,3.495000,3.492450,3.493757,0.002550,3.493650,3.494100,3.493800,3.493800,3.493500,3.493950,3.494850,3.492450,3.493500,3.493500,3.494700,3.492450,3.494400,3.494100,3.494100,3.493500,3.494250,3.493950,3.494400,3.493350,3.492750,3.493500,3.493950,3.493800,3.493350,3.493650,3.495000,3.492900,20.269739,19.754419,19.994947,19.976618,19.996820,20.032190,20.092829,19.936213,19.956415,19.971552,20.118097,,,,,,,19.916010,20.269739,19.754419,19.971552,19.895807,20.006922,20.017023,20.006922,0,0,0,0,0,0
105445,97.825653,3.495000,3.492450,3.493773,0.002550,3.493650,3.494250,3.493800,3.493800,3.493650,3.493800,3.494850,3.492450,3.493500,3.493500,3.494700,3.492450,3.494250,3.494100,3.494250,3.493500,3.494100,3.493950,3.494550,3.493350,3.492750,3.493650,3.493950,3.493950,3.493500,3.493500,3.495000,3.492900,20.269739,19.754419,19.995579,19.976618,20.001886,20.037256,20.097864,19.936213,19.956415,19.971552,20.118097,,,,,,,19.916010,20.269739,19.754419,19.971552,19.890741,20.006922,20.017023,20.006922,0,0,0,0,0,0
105946,97.825348,3.495000,3.492450,3.493762,0.002550,3.493650,3.494250,3.493800,3.493650,3.493650,3.493950,3.494850,3.492450,3.493500,3.493650,3.494550,3.492450,3.494400,3.494100,3.494250,3.493500,3.494100,3.493800,3.494550,3.493350,3.492750,3.493650,3.493800,3.493950,3.493350,3.493500,3.495000,3.492900,20.269739,19.754419,19.995262,19.976618,19.996820,20.032190,20.097864,19.936213,19.956415,19.976618,20.118097,,,,,,,19.916010,20.269739,19.754419,19.971552,19.890741,20.006922,20.017023,20.006922,0,0,0,0,0,0
107950,97.824448,3.495000,3.492450,3.493730,0.002550,3.493650,3.494250,3.493800,3.493650,3.493650,3.493950,3.494700,3.492450,3.493500,3.493500,3.494550,3.492450,3.494250,3.493950,3.494100,3.493350,3.494100,3.493800,3.494550,3.493350,3.492750,3.493500,3.493950,3.493800,3.493350,3.493650,3.495000,3.492900,20.269739,19.754419,19.995895,19.976618,20.001886,20.037256,20.097864,19.936213,19.956415,19.976618,20.118097,,,,,,,19.916010,20.269739,19.754419,19.971552,19.890741,20.006922,20.017023,20.006922,0,0,0,0,0,0
108952,97.823990,3.495000,3.492300,3.493714,0.002700,3.493650,3.494100,3.493800,3.493650,3.493500,3.493950,3.494850,3.492450,3.493500,3.493500,3.494550,3.492300,3.494250,3.494100,3.494100,3.493350,3.494100,3.493800,3.494550,3.493350,3.492750,3.493500,3.493800,3.493800,3.493350,3.493500,3.495000,3.492900,20.269739,19.754419,19.995895,19.981653,20.001886,20.032190,20.092829,19.936213,19.956415,19.976618,20.118097,,,,,,,19.916010,20.269739,19.754419,19.971552,19.895807,20.006922,20.017023,20.006922,0,0,0,0,0,0
109453,97.824295,3.495000,3.492300,3.493725,0.002700,3.493650,3.494250,3.493800,3.493650,3.493500,3.493950,3.494850,3.492450,3.493500,3.493500,3.494550,3.492300,3.494250,3.493950,3.494100,3.493500,3.494100,3.493800,3.494550,3.493350,3.492750,3.493500,3.493800,3.493800,3.493350,3.493650,3.495000,3.492900,20.269739,19.754419,19.996523,19.981653,19.996820,20.032190,20.097864,19.936213,19.961451,19.981653,20.118097,,,,,,,19.916010,20.269739,19.754419,19.971552,19.895807,20.006922,20.017023,20.006922,0,0,0,0,0,0
109954,97.823990,3.495000,3.492300,3.493714,0.002700,3.493650,3.494100,3.493800,3.493650,3.493650,3.493950,3.494850,3.492450,3.493500,3.493500,3.494550,3.492300,3.494250,3.494100,3.494100,3.493350,3.494100,3.493800,3.494400,3.493350,3.492750,3.493500,3.493800,3.493800,3.493350,3.493500,3.495000,3.492900,20.274805,19.754419,19.996841,19.976618,20.001886,20.032190,20.097864,19.936213,19.956415,19.981653,20.118097,,,,,,,19.921045,20.274805,19.754419,19.971552,19.895807,20.006922,20.017023,20.006922,0,0,0,0,0,0
110455,97.823685,3.495000,3.492450,3.493703,0.002550,3.493650,3.494100,3.493800,3.493650,3.493500,3.493800,3.494850,3.492450,3.493500,3.493500,3.494550,3.492450,3.494250,3.493950,3.494100,3.493500,3.494100,3.493800,3.494400,3.493350,3.492600,3.493500,3.493800,3.493800,3.493350,3.493500,3.495000,3.492900,20.269739,19.754419,19.995264,19.976618,20.001886,20.032190,20.097864,19.936213,19.956415,19.976618,20.118097,,,,,,,19.916010,20.269739,19.754419,19.971552,19.890741,20.001886,20.017023,20.006922,0,0,0,0,0,0
110956,97.823990,3.495000,3.492300,3.493714,0.002700,3.493650,3.494250,3.493800,3.493650,3.493500,3.493950,3.494850,3.492450,3.493500,3.493500,3.494550,3.492300,3.494250,3.494100,3.494100,3.493350,3.494100,3.493800,3.494400,3.493350,3.492750,3.493500,3.493800,3.493800,3.493350,3.493500,3.495000,3.492900,20.269739,19.754419,19.996210,19.976618,20.001886,20.032190,20.097864,19.936213,19.956415,19.976618,20.118097,,,,,,,19.921045,20.269739,19.754419,19.971552,19.895807,20.006922,20.017023,20.006922,0,0,0,0,0,0
111457,97.823685,3.495000,3.492300,3.493703,0.002700,3.493650,3.494250,3.493800,3.493650,3.493650,3.493950,3.494700,3.492450,3.493500,3.493350,3.494550,3.492300,3.494250,3.493950,3.494100,3.493350,3.494100,3.493800,3.494400,3.493350,3.492750,3.493500,3.493800,3.493800,3.493350,3.493500,3.495000,3.492900,20.269739,19.754419,19.996523,19.976618,20.001886,20.032190,20.097864,19.936213,19.961451,19.981653,20.118097,,,,,,,19.921045,20.269739,19.754419,19.971552,19.890741,20.006922,20.017023,20.006922,0,0,0,0,0,0
111958,97.823547,3.495000,3.492300,3.493698,0.002700,3.493650,3.494100,3.493800,3.493650,3.493500,3.493800,3.494850,3.492450,3.493350,3.493500,3.494550,3.492300,3.494250,3.493950,3.494100,3.493350,3.494100,3.493800,3.494400,3.493350,3.492750,3.493500,3.493800,3.493800,3.493350,3.493650,3.495000,3.492900,20.269739,19.754419,19.996210,19.976618,20.001886,20.032190,20.097864,19.936213,19.956415,19.981653,20.118097,,,,,,,19.921045,20.269739,19.754419,19.971552,19.895807,20.001886,20.017023,20.006922,0,0,0,0,0,0
112459,97.823547,3.495000,3.492300,3.493698,0.002700,3.493500,3.494100,3.493800,3.493650,3.493500,3.493800,3.494850,3.492450,3.493500,3.493500,3.494550,3.492300,3.494250,3.493950,3.494100,3.493350,3.494100,3.493800,3.494400,3.493350,3.492750,3.493500,3.493800,3.493800,3.493350,3.493650,3.495000,3.492900,20.274805,19.754419,19.996208,19.976618,19.996820,20.032190,20.097864,19.936213,19.956415,19.981653,20.118097,,,,,,,19.921045,20.274805,19.754419,19.971552,19.890741,20.006922,20.017023,20.006922,0,0,0,0,0,0
113461,97.823395,3.494850,3.492300,3.493693,0.002550,3.493650,3.494100,3.493800,3.493650,3.493500,3.493950,3.494850,3.492450,3.493350,3.493500,3.494550,3.492300,3.494250,3.493950,3.494100,3.493350,3.494100,3.493800,3.494400,3.493350,3.492750,3.493500,3.493800,3.493800,3.493350,3.493500,3.494850,3.492900,20.269739,19.754419,19.996525,19.981653,20.001886,20.032190,20.097864,19.936213,19.956415,19.981653,20.118097,,,,,,,19.921045,20.269739,19.754419,19.971552,19.895807,20.001886,20.017023,20.006922,0,0,0,0,0,0
113962,97.823242,3.494850,3.492300,3.493687,0.002550,3.493650,3.494100,3.493650,3.493650,3.493500,3.493950,3.494850,3.492450,3.493500,3.493350,3.494550,3.492300,3.494250,3.493950,3.494100,3.493350,3.494100,3.493800,3.494400,3.493350,3.492750,3.493500,3.493800,3.493800,3.493350,3.493500,3.494850,3.492900,20.274805,19.754419,19.996529,19.976618,20.001886,20.032190,20.092829,19.936213,19.956415,19.981653,20.118097,,,,,,,19.926111,20.274805,19.754419,19.971552,19.895807,20.006922,20.017023,20.001886,0,0,0,0,0,0
114463,97.823242,3.495000,3.492300,3.493687,0.002700,3.493650,3.494100,3.493800,3.493650,3.493500,3.493800,3.494850,3.492300,3.493350,3.493500,3.494550,3.492300,3.494250,3.493950,3.494100,3.493350,3.494100,3.493800,3.494400,3.493350,3.492750,3.493500,3.493800,3.493800,3.493350,3.493500,3.495000,3.492900,20.274805,19.759455,19.997156,19.976618,20.001886,20.032190,20.097864,19.936213,19.956415,19.981653,20.118097,,,,,,,19.921045,20.274805,19.759455,19.971552,19.895807,20.006922,20.017023,20.006922,0,0,0,0,0,0
114964,97.822937,3.495000,3.492300,3.493676,0.002700,3.493500,3.494100,3.493800,3.493650,3.493500,3.493800,3.494850,3.492300,3.493350,3.493500,3.494550,3.492300,3.494250,3.493950,3.494100,3.493350,3.494100,3.493800,3.494400,3.493350,3.492600,3.493500,3.493800,3.493800,3.493350,3.493500,3.495000,3.492900,20.274805,19.754419,19.997156,19.981653,20.001886,20.032190,20.097864,19.936213,19.956415,19.981653,20.118097,,,,,,,19.921045,20.274805,19.754419,19.971552,19.895807,20.006922,20.017023,20.006922,0,0,0,0,0,0
115465,97.822945,3.494850,3.492300,3.493677,0.002550,3.493650,3.494100,3.493800,3.493650,3.493500,3.493800,3.494700,3.492450,3.493500,3.493500,3.494550,3.492300,3.494250,3.493950,3.494100,3.493350,3.494100,3.493800,3.494400,3.493350,3.492600,3.493500,3.493800,3.493800,3.493200,3.493500,3.494850,3.492900,20.274805,19.754419,19.996841,19.976618,20.001886,20.032190,20.097864,19.936213,19.956415,19.981653,20.118097,,,,,,,19.921045,20.274805,19.754419,19.971552,19.895807,20.006922,20.017023,20.006922,0,0,0,0,0,0
115966,97.822639,3.494850,3.492300,3.493666,0.002550,3.493500,3.494100,3.493800,3.493650,3.493500,3.493800,3.494850,3.492300,3.493350,3.493350,3.494550,3.492300,3.494250,3.493950,3.494100,3.493350,3.494100,3.493800,3.494400,3.493350,3.492750,3.493500,3.493800,3.493800,3.493350,3.493500,3.494850,3.492750,20.274805,19.759455,19.996840,19.976618,19.996820,20.032190,20.097864,19.936213,19.956415,19.981653,20.118097,,,,,,,19.921045,20.274805,19.759455,19.971552,19.895807,20.006922,20.017023,20.006922,0,0,0,0,0,0
116467,97.823090,3.494850,3.492300,3.493682,0.002550,3.493500,3.494100,3.493800,3.493650,3.493500,3.493800,3.494850,3.492450,3.493350,3.493500,3.494550,3.492300,3.494250,3.493950,3.494100,3.493350,3.494100,3.493800,3.494400,3.493350,3.492750,3.493500,3.493800,3.493800,3.493350,3.493500,3.494850,3.492900,20.274805,19.754419,19.996527,19.976618,20.001886,20.032190,20.097864,19.936213,19.956415,19.981653,20.118097,,,,,,,19.921045,20.274805,19.754419,19.971552,19.895807,20.001886,20.017023,20.006922,0,0,0,0,0,0
116968,97.822784,3.494850,3.492300,3.493671,0.002550,3.493500,3.494100,3.493650,3.493650,3.493500,3.493800,3.494850,3.492450,3.493500,3.493500,3.494550,3.492300,3.494250,3.493950,3.494100,3.493350,3.493950,3.493800,3.494400,3.493350,3.492600,3.493500,3.493800,3.493800,3.493350,3.493500,3.494850,3.492900,20.274805,19.759455,19.997154,19.981653,19.996820,20.032190,20.097864,19.936213,19.956415,19.981653,20.118097,,,,,,,19.921045,20.274805,19.759455,19.971552,19.895807,20.006922,20.017023,20.006922,0,0,0,0,0,0
117469,97.822639,3.494700,3.492300,3.493666,0.002400,3.493500,3.494100,3.493800,3.493650,3.493500,3.493800,3.494700,3.492450,3.493350,3.493500,3.494550,3.492300,3.494250,3.493950,3.494100,3.493350,3.494100,3.493800,3.494400,3.493350,3.492750,3.493500,3.493800,3.493800,3.493350,3.493500,3.494700,3.492750,20.274805,19.754419,19.997156,19.981653,19.996820,20.032190,20.097864,19.936213,19.956415,19.986719,20.118097,,,,,,,19.921045,20.274805,19.754419,19.971552,19.895807,20.006922,20.017023,20.006922,0,0,0,0,0,0
117970,97.821892,3.494850,3.492300,3.493639,0.002550,3.493500,3.494100,3.493650,3.493650,3.493500,3.493800,3.494700,3.492300,3.493500,3.493350,3.494400,3.492300,3.494100,3.493950,3.494100,3.493350,3.493950,3.493800,3.494400,3.493350,3.492600,3.493500,3.493800,3.493800,3.493200,3.493500,3.494850,3.492900,20.274805,19.759455,19.997471,19.976618,19.996820,20.032190,20.097864,19.936213,19.961451,19.981653,20.118097,,,,,,,19.921045,20.274805,19.759455,19.971552,19.895807,20.006922,20.022089,20.006922,0,0,0,0,0,0
118471,97.822937,3.495000,3.492300,3.493676,0.002700,3.493500,3.494100,3.493800,3.493650,3.493500,3.493800,3.494850,3.492450,3.493350,3.493500,3.494400,3.492300,3.494250,3.493950,3.494100,3.493350,3.494100,3.493800,3.494400,3.493350,3.492600,3.493500,3.493800,3.493800,3.493350,3.493500,3.495000,3.492900,20.274805,19.759455,19.997789,19.981653,20.001886,20.032190,20.097864,19.936213,19.956415,19.981653,20.118097,,,,,,,19.926111,20.274805,19.759455,19.971552,19.895807,20.006922,20.022089,20.001886,0,0,0,0,0,0
118972,97.821892,3.494850,3.492300,3.493639,0.002550,3.493500,3.494100,3.493650,3.493650,3.493500,3.493800,3.494700,3.492300,3.493350,3.493350,3.494550,3.492300,3.494100,3.493950,3.494100,3.493350,3.493950,3.493800,3.494400,3.493350,3.492600,3.493500,3.493800,3.493800,3.493350,3.493500,3.494850,3.492750,20.274805,19.759455,19.997789,19.981653,20.001886,20.032190,20.097864,19.936213,19.956415,19.981653,20.118097,,,,,,,19.926111,20.274805,19.759455,19.971552,19.895807,20.006922,20.022089,20.001886,0,0,0,0,0,0
119473,97.822334,3.494850,3.492300,3.493655,0.002550,3.493500,3.494100,3.493800,3.493650,3.493500,3.493800,3.494700,3.492450,3.493350,3.493350,3.494400,3.492300,3.494250,3.493950,3.494100,3.493350,3.493950,3.493800,3.494400,3.493350,3.492600,3.493500,3.493800,3.493800,3.493350,3.493500,3.494850,3.492900,20.274805,19.759455,19.996527,19.976618,20.001886,20.032190,20.097864,19.936213,19.956415,19.981653,20.118097,,,,,,,19.926111,20.274805,19.759455,19.971552,19.890741,20.001886,20.017023,20.001886,0,0,0,0,0,0
119974,97.822021,3.494850,3.492150,3.493644,0.002700,3.493500,3.494100,3.493800,3.493650,3.493500,3.493950,3.494700,3.492300,3.493350,3.493350,3.494550,3.492150,3.494100,3.493950,3.494100,3.493350,3.494100,3.493800,3.494400,3.493350,3.492600,3.493350,3.493800,3.493800,3.493350,3.493350,3.494850,3.492900,20.274805,19.759455,19.997789,19.976618,20.001886,20.032190,20.097864,19.936213,19.956415,19.981653,20.118097,,,,,,,19.926111,20.274805,19.759455,19.971552,19.895807,20.006922,20.022089,20.006922,0,0,0,0,0,0
120475,97.822639,3.494850,3.492300,3.493666,0.002550,3.493650,3.494100,3.493650,3.493650,3.493500,3.493800,3.494850,3.492450,3.493350,3.493500,3.494550,3.492300,3.494250,3.493950,3.494100,3.493350,3.494100,3.493800,3.494400,3.493350,3.492600,3.493350,3.493800,3.493800,3.493200,3.493500,3.494850,3.492900,20.274805,19.759455,19.997787,19.981653,20.001886,20.032190,20.097864,19.936213,19.956415,19.981653,20.118097,,,,,,,19.921045,20.274805,19.759455,19.971552,19.895807,20.006922,20.022089,20.006922,0,0,0,0,0,0
121477,97.821594,3.494850,3.492300,3.493628,0.002550,3.493500,3.494100,3.493650,3.493650,3.493500,3.493800,3.494700,3.492300,3.493350,3.493350,3.494550,3.492300,3.494100,3.493950,3.493950,3.493350,3.494100,3.493650,3.494400,3.493200,3.492600,3.493500,3.493800,3.493800,3.493200,3.493500,3.494850,3.492900,20.274805,19.759455,19.997787,19.981653,20.001886,20.032190,20.097864,19.936213,19.956415,19.981653,20.118097,,,,,,,19.926111,20.274805,19.759455,19.971552,19.895807,20.006922,20.017023,20.006922,0,0,0,0,0,0
121978,97.822044,3.494850,3.492150,3.493644,0.002700,3.493500,3.494100,3.493650,3.493650,3.493500,3.493800,3.494850,3.492450,3.493350,3.493350,3.494400,3.492150,3.494100,3.493950,3.494100,3.493350,3.494100,3.493800,3.494400,3.493350,3.492600,3.493500,3.493800,3.493800,3.493350,3.493500,3.494850,3.492750,20.274805,19.759455,19.998419,19.976618,20.001886,20.032190,20.097864,19.936213,19.961451,19.981653,20.123133,,,,,,,19.926111,20.274805,19.759455,19.971552,19.895807,20.006922,20.022089,20.006922,0,0,0,0,0,0
