charger_voltage,charger_current,total_v,max_v,min_v,avg_v,max_temp,min_temp,avg_temp,max_min_balance
450.399994,1.100000,450.191071,4.025550,4.010100,4.019563,20.644129,17.633783,19.186554,0.015450
,,450.176849,4.025250,4.009950,4.019436,20.644129,17.633783,19.186243,0.015300
450.399994,1.100000,450.150024,4.024950,4.009800,4.019197,20.644129,17.638819,19.186476,0.015150
,,450.176971,4.025700,4.010100,4.019437,20.644129,17.633783,19.186161,0.015600
450.399994,1.100000,450.176788,4.025550,4.010250,4.019435,20.644129,17.633783,19.186319,0.015300
,,450.177185,4.025400,4.009950,4.019439,20.644129,17.633783,19.186398,0.015450
450.399994,1.100000,450.171478,4.025550,4.009800,4.019388,20.644129,17.638819,19.186399,0.015750
450.399994,1.100000,450.167999,4.025250,4.010100,4.019357,20.644129,17.633783,19.186638,0.015150
450.399994,1.100000,450.148163,4.025250,4.009650,4.019180,20.644129,17.638819,19.186476,0.015600
,,450.159851,4.025250,4.010100,4.019284,20.644129,17.638819,19.186398,0.015150
450.399994,1.100000,450.157837,4.025250,4.009950,4.019267,20.644129,17.633783,19.186163,0.015300
,,450.196655,4.025400,4.010250,4.019613,20.644129,17.638819,19.186239,0.015150
450.399994,1.100000,450.163605,4.025250,4.009950,4.019318,20.644129,17.638819,19.186239,0.015300
,,450.170563,4.025250,4.009950,4.019380,20.644129,17.638819,19.186319,0.015300
450.399994,1.100000,450.182098,4.025400,4.010400,4.019483,20.649195,17.638819,19.186634,0.015000
,,450.181000,4.025700,4.010550,4.019473,20.644129,17.638819,19.186163,0.015150
450.399994,1.100000,450.182861,4.025550,4.010100,4.019490,20.649195,17.633783,19.186319,0.015450
,,450.155487,4.025250,4.009800,4.019246,20.644129,17.638819,19.185768,0.015450
450.399994,1.100000,450.182770,4.025250,4.009800,4.019489,20.644129,17.638819,19.186317,0.015450
,,450.177277,4.025400,4.010100,4.019440,20.649195,17.638819,19.186003,0.015300
450.399994,1.100000,450.157349,4.025400,4.010250,4.019262,20.649195,17.638819,19.186161,0.015150
,,450.170197,4.025700,4.010250,4.019377,20.644129,17.638819,19.185925,0.015450
450.500000,1.100000,450.172455,4.025250,4.009950,4.019397,20.649195,17.638819,19.186476,0.015300
,,450.165039,4.025250,4.009800,4.019331,20.644129,17.638819,19.186003,0.015450
450.399994,1.100000,450.165985,4.025100,4.009950,4.019339,20.649195,17.638819,19.186159,0.015150
,,450.167542,4.025250,4.010100,4.019353,20.644129,17.638819,19.185532,0.015150
450.399994,1.100000,450.173187,4.025400,4.010250,4.019403,20.649195,17.638819,19.186003,0.015150
450.399994,1.100000,450.192841,4.025700,4.010100,4.019579,20.649195,17.638819,19.185688,0.015600
,,450.165863,4.025100,4.009800,4.019338,20.649195,17.638819,19.185843,0.015300
450.399994,1.000000,450.191193,4.025550,4.010100,4.019564,20.649195,17.638819,19.185606,0.015450
,,450.174774,4.025100,4.009950,4.019418,20.649195,17.638819,19.186085,0.015150
450.399994,1.100000,450.178558,4.025550,4.010250,4.019452,20.649195,17.638819,19.185766,0.015300
,,450.180664,4.025550,4.010100,4.019470,20.649195,17.638819,19.185686,0.015450
450.399994,1.100000,450.179901,4.025250,4.009950,4.019464,20.649195,17.638819,19.185844,0.015300
,,450.173828,4.025400,4.010100,4.019409,20.644129,17.638819,19.185688,0.015300
450.399994,1.000000,450.178375,4.025400,4.010100,4.019450,20.649195,17.638819,19.185608,0.015300
,,450.188293,4.025400,4.010400,4.019538,20.649195,17.638819,19.185608,0.015000
450.399994,1.100000,450.189636,4.025550,4.010250,4.019550,20.649195,17.638819,19.185688,0.015300
,,450.176331,4.025250,4.010250,4.019432,20.649195,17.638819,19.185764,0.015000
450.399994,1.000000,450.157623,4.025100,4.009800,4.019265,20.649195,17.638819,19.185453,0.015300
,,450.163971,4.025400,4.010250,4.019321,20.649195,17.638819,19.185452,0.015150
450.399994,1.100000,450.179352,4.025400,4.010100,4.019458,20.649195,17.638819,19.185295,0.015300
,,450.172180,4.025250,4.009950,4.019394,20.649195,17.638819,19.185135,0.015300
450.399994,1.100000,450.169495,4.025250,4.010100,4.019371,20.649195,17.638819,19.185371,0.015150
,,450.171112,4.025400,4.010250,4.019385,20.649195,17.643854,19.185137,0.015150
450.399994,1.000000,450.174744,4.025400,4.010100,4.019417,20.649195,17.638819,19.185135,0.015300
,,450.189392,4.025550,4.010250,4.019548,20.649195,17.643854,19.185452,0.015300
450.399994,1.100000,450.191528,4.025400,4.010250,4.019567,20.649195,17.638819,19.185059,0.015150
,,450.177490,4.025250,4.009950,4.019442,20.649195,17.643854,19.185293,0.015300
450.399994,1.000000,450.180145,4.025550,4.010100,4.019465,20.649195,17.643854,19.185291,0.015450
,,450.175751,4.025550,4.010400,4.019426,20.649195,17.638819,19.184900,0.015150
450.399994,1.000000,450.178833,4.025400,4.010250,4.019454,20.649195,17.643854,19.185293,0.015150
,,450.176514,4.025250,4.009950,4.019433,20.649195,17.643854,19.185057,0.015300
450.399994,1.000000,450.180634,4.025400,4.009950,4.019470,20.649195,17.638819,19.184744,0.015450
,,450.172028,4.025250,4.010100,4.019393,20.649195,17.643854,19.184740,0.015150
450.399994,1.000000,450.183594,4.025400,4.010250,4.019496,20.649195,17.643854,19.185057,0.015150
,,450.191010,4.025550,4.010550,4.019563,20.649195,17.643854,19.184900,0.015000
450.399994,1.000000,450.202820,4.025550,4.010250,4.019668,20.649195,17.638819,19.184980,0.015300
,,450.202850,4.025550,4.010100,4.019668,20.649195,17.643854,19.185061,0.015450
450.399994,1.100000,450.164612,4.025100,4.009950,4.019327,20.649195,17.643854,19.184742,0.015150
,,450.197723,4.025850,4.010550,4.019622,20.649195,17.643854,19.185371,0.015300
450.399994,1.100000,450.210236,4.026000,4.010550,4.019734,20.649195,17.643854,19.184820,0.015450
,,450.207397,4.025550,4.010400,4.019709,20.649195,17.643854,19.184896,0.015150
450.500000,1.100000,450.206146,4.025400,4.010100,4.019698,20.649195,17.643854,19.184898,0.015300
450.399994,1.000000,450.185577,4.025400,4.010100,4.019514,20.649195,17.643854,19.184662,0.015300
450.399994,1.000000,450.175476,4.025100,4.009950,4.019424,20.654261,17.643854,19.184742,0.015150
,,450.175201,4.025250,4.009950,4.019422,20.649195,17.643854,19.184977,0.015300
450.399994,1.000000,450.172180,4.025400,4.010250,4.019394,20.649195,17.643854,19.184582,0.015150
,,450.181641,4.025400,4.010100,4.019479,20.654261,17.643854,19.184584,0.015300
450.399994,1.100000,450.173859,4.025250,4.009950,4.019410,20.654261,17.643854,19.184349,0.015300
,,450.211823,4.025700,4.010400,4.019748,20.649195,17.643854,19.184505,0.015300
450.399994,1.100000,450.179596,4.025400,4.010100,4.019461,20.649195,17.643854,19.184427,0.015300
,,450.214783,4.025850,4.010550,4.019775,20.649195,17.643854,19.184269,0.015300
450.399994,1.000000,450.196960,4.025550,4.010250,4.019616,20.649195,17.643854,19.184345,0.015300
,,450.202423,4.025700,4.010100,4.019664,20.649195,17.643854,19.184896,0.015600
450.399994,1.000000,450.194366,4.025250,4.010100,4.019593,20.649195,17.643854,19.184195,0.015150
,,450.189758,4.025400,4.010100,4.019551,20.649195,17.643854,19.184582,0.015300
450.299988,1.000000,450.167664,4.025400,4.010250,4.019354,20.649195,17.643854,19.184347,0.015150
,,450.167999,4.025250,4.009950,4.019357,20.649195,17.643854,19.184347,0.015300
450.399994,1.000000,450.200745,4.025550,4.010250,4.019650,20.654261,17.643854,19.184111,0.015300
,,450.198547,4.025400,4.010250,4.019630,20.654261,17.643854,19.184111,0.015150
450.399994,1.000000,450.180084,4.025400,4.010100,4.019465,20.649195,17.643854,19.183874,0.015300
,,450.190948,4.025700,4.010250,4.019562,20.649195,17.643854,19.183323,0.015450
450.399994,1.000000,450.187225,4.025700,4.010250,4.019529,20.649195,17.648859,19.183559,0.015450
450.399994,1.000000,450.179443,4.025400,4.009950,4.019459,20.654261,17.643854,19.183796,0.015450
,,450.208801,4.025550,4.010250,4.019722,20.649195,17.643854,19.183558,0.015300
450.399994,1.000000,450.209473,4.025550,4.010400,4.019727,20.654261,17.643854,19.183561,0.015150
,,450.206451,4.025700,4.010400,4.019701,20.649195,17.648859,19.183636,0.015300
450.399994,1.000000,450.178009,4.025550,4.010100,4.019446,20.654261,17.643854,19.183796,0.015450
,,450.208557,4.025550,4.010250,4.019719,20.654261,17.643854,19.183245,0.015300
450.399994,1.000000,450.196991,4.025400,4.009950,4.019616,20.654261,17.643854,19.183401,0.015450
,,450.191864,4.025550,4.010250,4.019570,20.649195,17.643854,19.183243,0.015300
450.399994,1.000000,450.190674,4.025550,4.010400,4.019559,20.654261,17.643854,19.183088,0.015150
,,450.192383,4.025550,4.010400,4.019575,20.654261,17.648859,19.183479,0.015150
450.399994,1.000000,450.205719,4.025550,4.010250,4.019694,20.654261,17.643854,19.183718,0.015300
,,450.196686,4.025550,4.010100,4.019613,20.654261,17.648859,19.183559,0.015450
450.399994,1.000000,450.196381,4.025550,4.010250,4.019610,20.649195,17.643854,19.183165,0.015300
,,450.200592,4.025700,4.010400,4.019648,20.654261,17.643854,19.183008,0.015300
450.399994,1.000000,450.190796,4.025550,4.010250,4.019561,20.654261,17.648859,19.183163,0.015300
,,450.190247,4.025550,4.010100,4.019556,20.649195,17.648859,19.182770,0.015450
450.399994,1.000000,450.213715,4.025700,4.010250,4.019765,20.654261,17.648859,19.183247,0.015450
,,450.182678,4.025250,4.010250,4.019488,20.654261,17.643854,19.183088,0.015000
450.399994,1.000000,450.181580,4.025550,4.010250,4.019478,20.654261,17.643854,19.183245,0.015300
,,450.206757,4.025700,4.010550,4.019703,20.654261,17.643854,19.182774,0.015150
450.399994,1.000000,450.210419,4.025700,4.010550,4.019736,20.654261,17.643854,19.182535,0.015150
,,450.211731,4.025700,4.010400,4.019748,20.654261,17.648859,19.182850,0.015300
450.399994,1.000000,450.207886,4.025550,4.010250,4.019713,20.654261,17.648859,19.182692,0.015300
,,450.201050,4.025250,4.010100,4.019652,20.654261,17.648859,19.182455,0.015150
450.399994,1.000000,450.185089,4.025250,4.010100,4.019510,20.654261,17.648859,19.182693,0.015150
,,450.192261,4.025550,4.010550,4.019574,20.654261,17.648859,19.182692,0.015000
450.399994,1.000000,450.195801,4.025700,4.010400,4.019605,20.654261,17.648859,19.182379,0.015300
,,450.192719,4.025400,4.009950,4.019578,20.654261,17.648859,19.182535,0.015450
450.399994,1.000000,450.198059,4.025400,4.010100,4.019626,20.654261,17.648859,19.182299,0.015300
,,450.201935,4.025400,4.010400,4.019660,20.654261,17.648859,19.182615,0.015000
450.399994,1.000000,450.198425,4.025400,4.010250,4.019629,20.654261,17.648859,19.182142,0.015150
,,450.173920,4.025550,4.010250,4.019410,20.654261,17.648859,19.182692,0.015300
450.399994,1.000000,450.214722,4.025700,4.010550,4.019774,20.654261,17.648859,19.182615,0.015150
,,450.211945,4.025700,4.010550,4.019750,20.654261,17.648859,19.182377,0.015150
450.399994,1.000000,450.215576,4.025700,4.010400,4.019782,20.654261,17.648859,19.182459,0.015300
,,450.217133,4.025700,4.010400,4.019796,20.654261,17.653894,19.182301,0.015300
450.399994,1.000000,450.213776,4.025550,4.010250,4.019766,20.654261,17.648859,19.182455,0.015300
450.399994,1.000000,450.207489,4.025550,4.010250,4.019710,20.654261,17.648859,19.182537,0.015300
,,450.196625,4.025400,4.010400,4.019613,20.654261,17.648859,19.182064,0.015000
450.399994,1.000000,450.219788,4.025850,4.010700,4.019820,20.654261,17.648859,19.181906,0.015150
,,450.219208,4.025850,4.010400,4.019814,20.654261,17.648859,19.182062,0.015450
450.399994,1.000000,450.226074,4.025850,4.010400,4.019876,20.654261,17.648859,19.182222,0.015450
,,450.187897,4.025250,4.010100,4.019535,20.654261,17.648859,19.181906,0.015150
450.399994,1.000000,450.190338,4.025250,4.009950,4.019557,20.654261,17.648859,19.182457,0.015300
,,450.223694,4.025700,4.010550,4.019855,20.654261,17.648859,19.181906,0.015150
450.399994,0.900000,450.196106,4.025700,4.010400,4.019608,20.659327,17.648859,19.181986,0.015300
,,450.202179,4.025700,4.010250,4.019662,20.654261,17.653894,19.181831,0.015450
450.500000,1.000000,450.208496,4.025700,4.010250,4.019719,20.654261,17.648859,19.181749,0.015450
,,450.208252,4.025700,4.010400,4.019717,20.654261,17.648859,19.181988,0.015300
450.399994,1.000000,450.212616,4.025700,4.010400,4.019755,20.654261,17.648859,19.181669,0.015300
,,450.209473,4.025700,4.010400,4.019727,20.654261,17.648859,19.181828,0.015300
450.399994,1.000000,450.216614,4.025700,4.010250,4.019791,20.654261,17.648859,19.181593,0.015450
,,450.218689,4.025700,4.010400,4.019810,20.654261,17.648859,19.181517,0.015300
450.399994,1.000000,450.212494,4.025550,4.010250,4.019754,20.654261,17.653894,19.181751,0.015300
,,450.204803,4.025550,4.010400,4.019686,20.654261,17.648859,19.181671,0.015150
450.399994,1.000000,450.235199,4.026000,4.010850,4.019957,20.654261,17.648859,19.181749,0.015150
450.399994,0.900000,450.207336,4.025700,4.010400,4.019708,20.654261,17.648859,19.181280,0.015300
450.399994,0.900000,450.220795,4.025700,4.010250,4.019828,20.654261,17.648859,19.181751,0.015450
,,450.215271,4.025700,4.010550,4.019779,20.654261,17.653894,19.181671,0.015150
450.399994,0.900000,450.217865,4.025700,4.010400,4.019803,20.654261,17.653894,19.181358,0.015300
,,450.215607,4.025700,4.010250,4.019782,20.654261,17.648859,19.181118,0.015450
450.399994,1.000000,450.220001,4.025850,4.010550,4.019822,20.654261,17.653894,19.180649,0.015300
,,450.219910,4.025850,4.010550,4.019821,20.659327,17.653894,19.181437,0.015300
450.399994,1.000000,450.216614,4.025700,4.010400,4.019791,20.659327,17.653894,19.180885,0.015300
,,450.213013,4.025700,4.010400,4.019759,20.659327,17.653894,19.181122,0.015300
450.399994,0.900000,450.208466,4.025550,4.010250,4.019719,20.654261,17.653894,19.181044,0.015300
,,450.208557,4.025550,4.010400,4.019719,20.659327,17.653894,19.180885,0.015150
450.399994,0.900000,450.205109,4.025700,4.010400,4.019689,20.659327,17.653894,19.181280,0.015300
,,450.210388,4.025700,4.010550,4.019736,20.659327,17.653894,19.180885,0.015150
450.399994,0.900000,450.212982,4.025850,4.010550,4.019759,20.659327,17.653894,19.181122,0.015300
,,450.218781,4.025700,4.010550,4.019811,20.659327,17.653894,19.180727,0.015150
450.399994,0.900000,450.231110,4.025850,4.010550,4.019921,20.654261,17.653894,19.180414,0.015300
,,450.228882,4.025850,4.010400,4.019901,20.659327,17.653894,19.181044,0.015450
450.399994,0.900000,450.199036,4.025400,4.010100,4.019634,20.659327,17.653894,19.180490,0.015300
,,450.224518,4.025700,4.010550,4.019862,20.659327,17.653894,19.180412,0.015150
450.399994,0.900000,450.224731,4.025700,4.010550,4.019864,20.659327,17.653894,19.180647,0.015150
,,450.211395,4.025700,4.010550,4.019744,20.659327,17.653894,19.180492,0.015150
450.399994,0.900000,450.221649,4.026000,4.010700,4.019836,20.659327,17.653894,19.180490,0.015300
,,450.219727,4.025850,4.010700,4.019819,20.659327,17.653894,19.180254,0.015150
450.399994,0.900000,450.218872,4.025700,4.010400,4.019811,20.659327,17.653894,19.180256,0.015300
,,450.238922,4.025850,4.010550,4.019990,20.659327,17.653894,19.180254,0.015300
450.399994,0.900000,450.202393,4.025550,4.010250,4.019664,20.659327,17.653894,19.179779,0.015300
,,450.231720,4.025700,4.010700,4.019926,20.659327,17.653894,19.180174,0.015000
450.399994,0.900000,450.199005,4.025550,4.010400,4.019634,20.659327,17.653894,19.180098,0.015150
,,450.205994,4.025700,4.010550,4.019696,20.659327,17.653894,19.180096,0.015150
450.399994,0.900000,450.206940,4.025700,4.010550,4.019705,20.659327,17.653894,19.179625,0.015150
,,450.211395,4.025550,4.010400,4.019744,20.659327,17.653894,19.179623,0.015150
450.399994,1.000000,450.222168,4.026000,4.010400,4.019841,20.659327,17.653894,19.179939,0.015600
,,450.220642,4.025550,4.010250,4.019827,20.659327,17.653894,19.180017,0.015300
450.399994,0.900000,450.224915,4.025700,4.010550,4.019866,20.659327,17.653894,19.179703,0.015150
,,450.219696,4.025700,4.010400,4.019819,20.659327,17.653894,19.179701,0.015300
450.399994,0.900000,450.226990,4.026000,4.010700,4.019884,20.659327,17.653894,19.179546,0.015300
,,450.229126,4.026000,4.010850,4.019903,20.659327,17.653894,19.179544,0.015150
450.399994,0.900000,450.224762,4.025850,4.010700,4.019864,20.659327,17.653894,19.179384,0.015150
450.399994,0.900000,450.219055,4.025550,4.010400,4.019813,20.659327,17.653894,19.179623,0.015150
,,450.221405,4.025850,4.010400,4.019834,20.659327,17.653894,19.179703,0.015450
450.399994,0.900000,450.224091,4.025700,4.010400,4.019858,20.659327,17.653894,19.179070,0.015300
,,450.231720,4.026150,4.010550,4.019926,20.659327,17.653894,19.178991,0.015600
450.399994,0.900000,450.233246,4.026150,4.010850,4.019940,20.659327,17.653894,19.179070,0.015300
,,450.204346,4.025550,4.010400,4.019681,20.659327,17.653894,19.179306,0.015150
450.399994,0.900000,450.235382,4.025850,4.010550,4.019959,20.659327,17.653894,19.179150,0.015300
,,450.231567,4.025700,4.010550,4.019925,20.659327,17.653894,19.178991,0.015150
450.399994,0.900000,450.227478,4.025700,4.010550,4.019888,20.659327,17.653894,19.178757,0.015150
,,450.229340,4.025850,4.010550,4.019905,20.659327,17.653894,19.178911,0.015300
450.399994,0.900000,450.223206,4.025850,4.010550,4.019850,20.659327,17.653894,19.178831,0.015300
,,450.215851,4.025550,4.010250,4.019784,20.659327,17.653894,19.178520,0.015300
450.399994,0.900000,450.223816,4.025700,4.010400,4.019855,20.659327,17.653894,19.178835,0.015300
,,450.215302,4.025700,4.010550,4.019780,20.659327,17.653894,19.178835,0.015150
450.399994,0.900000,450.226288,4.025850,4.010700,4.019877,20.654261,17.653894,19.178596,0.015150
,,450.222870,4.025850,4.010550,4.019847,20.659327,17.653894,19.178202,0.015300
450.399994,0.900000,450.236053,4.026000,4.010550,4.019965,20.659327,17.653894,19.178362,0.015450
,,450.235504,4.025850,4.010550,4.019960,20.659327,17.653894,19.178598,0.015300
450.399994,0.900000,450.237976,4.025850,4.010700,4.019982,20.659327,17.653894,19.178518,0.015150
450.500000,0.900000,450.212311,4.025850,4.010550,4.019753,20.659327,17.653894,19.178436,0.015300
450.399994,0.900000,450.229462,4.026000,4.010700,4.019906,20.659327,17.653894,19.178358,0.015300
,,450.230988,4.026000,4.010700,4.019919,20.659327,17.653894,19.177889,0.015300
450.399994,0.900000,450.230591,4.025700,4.010400,4.019916,20.659327,17.658930,19.178202,0.015300
,,450.229736,4.025850,4.010550,4.019908,20.659327,17.658930,19.178125,0.015300
450.399994,0.900000,450.224030,4.025850,4.010700,4.019857,20.659327,17.653894,19.177887,0.015150
,,450.231293,4.026000,4.010550,4.019922,20.659327,17.653894,19.177887,0.015450
450.399994,0.900000,450.224426,4.025850,4.010550,4.019861,20.659327,17.653894,19.177887,0.015300
,,450.217957,4.025700,4.010400,4.019803,20.659327,17.658930,19.177729,0.015300
450.399994,0.900000,450.212494,4.025550,4.010250,4.019754,20.659327,17.653894,19.177649,0.015300
,,450.218964,4.025700,4.010250,4.019812,20.659327,17.653894,19.178043,0.015450
