Time,total_v,max_v,min_v,avg_v,max-min,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,max_temp,min_temp,avg_temp,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,undervoltage,overvoltage,pec,overtemperature,openwire,openwire_temp
28792,97.576347,3.486000,3.483450,3.484869,0.002550,3.484950,3.485400,3.484950,3.484950,3.484950,3.485250,3.486000,3.483900,3.484800,3.484650,3.485550,3.483450,3.485100,3.485100,3.484950,3.484350,3.484950,3.485100,3.485250,3.484500,3.483900,3.484800,3.485100,3.485100,3.484500,3.484800,3.486000,3.484050,20.072626,19.476831,19.884806,20.052393,19.562616,20.032190,20.006922,19.936213,19.951349,19.850336,20.072626,,,,,,,19.703913,0,0,0,0,0,0
29293,97.574394,3.486000,3.483300,3.484800,0.002700,3.484800,3.485400,3.484950,3.484950,3.484800,3.485250,3.486000,3.483750,3.484800,3.484650,3.485550,3.483300,3.485100,3.484950,3.484950,3.484350,3.484800,3.484950,3.485100,3.484350,3.483750,3.484650,3.484950,3.484950,3.484500,3.484800,3.486000,3.484050,20.072626,19.476831,19.884493,20.052393,19.562616,20.032190,20.001886,19.936213,19.956415,19.850336,20.072626,,,,,,,19.703913,0,0,0,0,0,0
29794,97.573036,3.485850,3.483300,3.484751,0.002550,3.484800,3.485250,3.484950,3.484800,3.484800,3.485100,3.485850,3.483750,3.484650,3.484500,3.485550,3.483300,3.485100,3.484800,3.484800,3.484350,3.484800,3.484950,3.485100,3.484350,3.483750,3.484650,3.484950,3.484950,3.484500,3.484800,3.485850,3.484050,20.072626,19.476831,19.884808,20.052393,19.562616,20.032190,20.006922,19.936213,19.956415,19.850336,20.072626,,,,,,,19.703913,0,0,0,0,0,0
30295,97.572441,3.486000,3.483300,3.484730,0.002700,3.484800,3.485250,3.484950,3.484800,3.484800,3.485100,3.485850,3.483750,3.484650,3.484500,3.485400,3.483300,3.484950,3.484800,3.484800,3.484200,3.484800,3.484950,3.485100,3.484350,3.483750,3.484650,3.484950,3.484950,3.484500,3.484650,3.486000,3.483900,20.072626,19.471796,19.883860,20.052393,19.562616,20.032190,20.006922,19.936213,19.951349,19.850336,20.072626,,,,,,,19.703913,0,0,0,0,0,0
30796,97.571838,3.485850,3.483300,3.484709,0.002550,3.484800,3.485250,3.484800,3.484650,3.484800,3.485100,3.485850,3.483750,3.484650,3.484500,3.485400,3.483300,3.484950,3.484800,3.484800,3.484350,3.484800,3.484950,3.485100,3.484350,3.483750,3.484500,3.484800,3.484950,3.484500,3.484650,3.485850,3.483900,20.072626,19.476831,19.884176,20.052393,19.562616,20.032190,20.001886,19.931147,19.956415,19.850336,20.072626,,,,,,,19.703913,0,0,0,0,0,0
31297,97.570656,3.485850,3.483150,3.484666,0.002700,3.484650,3.485250,3.484800,3.484800,3.484800,3.485100,3.485850,3.483750,3.484650,3.484350,3.485400,3.483150,3.484950,3.484800,3.484650,3.484200,3.484650,3.484800,3.485100,3.484350,3.483600,3.484650,3.484800,3.484800,3.484350,3.484650,3.485850,3.483900,20.072626,19.476831,19.883543,20.052393,19.562616,20.032190,20.006922,19.931147,19.951349,19.850336,20.072626,,,,,,,19.703913,0,0,0,0,0,0
31798,97.568993,3.485850,3.483150,3.484607,0.002700,3.484650,3.485250,3.484800,3.484650,3.484650,3.484950,3.485700,3.483750,3.484500,3.484350,3.485250,3.483150,3.484950,3.484650,3.484650,3.484200,3.484650,3.484800,3.484950,3.484200,3.483600,3.484500,3.484800,3.484800,3.484350,3.484650,3.485850,3.483750,20.072626,19.476831,19.884491,20.052393,19.562616,20.032190,20.006922,19.931147,19.956415,19.850336,20.072626,,,,,,,19.703913,0,0,0,0,0,0
32299,97.568092,3.485700,3.483150,3.484575,0.002550,3.484650,3.485100,3.484800,3.484650,3.484650,3.485100,3.485700,3.483600,3.484500,3.484350,3.485250,3.483150,3.484800,3.484650,3.484650,3.484200,3.484500,3.484800,3.484950,3.484200,3.483600,3.484500,3.484650,3.484800,3.484350,3.484500,3.485700,3.483750,20.072626,19.476831,19.884808,20.052393,19.562616,20.032190,20.006922,19.936213,19.956415,19.850336,20.072626,,,,,,,19.703913,0,0,0,0,0,0
32800,97.566597,3.485700,3.483150,3.484521,0.002550,3.484650,3.485100,3.484650,3.484650,3.484650,3.484950,3.485700,3.483450,3.484500,3.484350,3.485250,3.483150,3.484800,3.484650,3.484500,3.484050,3.484500,3.484800,3.484950,3.484050,3.483450,3.484350,3.484650,3.484650,3.484200,3.484500,3.485700,3.483750,20.072626,19.476831,19.884176,20.052393,19.562616,20.032190,20.001886,19.936213,19.951349,19.850336,20.072626,,,,,,,19.703913,0,0,0,0,0,0
33301,97.566292,3.485700,3.483000,3.484510,0.002700,3.484650,3.485100,3.484650,3.484650,3.484500,3.484950,3.485700,3.483600,3.484500,3.484200,3.485250,3.483000,3.484800,3.484650,3.484500,3.484050,3.484500,3.484650,3.484800,3.484050,3.483600,3.484500,3.484650,3.484650,3.484200,3.484500,3.485700,3.483750,20.072626,19.476831,19.884174,20.052393,19.562616,20.032190,20.006922,19.936213,19.956415,19.850336,20.072626,,,,,,,19.703913,0,0,0,0,0,0
33802,97.565247,3.485700,3.483000,3.484473,0.002700,3.484500,3.484950,3.484650,3.484500,3.484500,3.484950,3.485700,3.483600,3.484500,3.484200,3.485100,3.483000,3.484650,3.484500,3.484500,3.484050,3.484500,3.484650,3.484800,3.484050,3.483600,3.484350,3.484650,3.484650,3.484200,3.484500,3.485700,3.483750,20.072626,19.476831,19.883545,20.052393,19.562616,20.032190,20.001886,19.931147,19.956415,19.850336,20.072626,,,,,,,19.703913,0,0,0,0,0,0
34303,97.564049,3.485550,3.483000,3.484430,0.002550,3.484500,3.484950,3.484650,3.484500,3.484500,3.484950,3.485550,3.483450,3.484350,3.484200,3.485100,3.483000,3.484800,3.484500,3.484500,3.484050,3.484350,3.484650,3.484800,3.484050,3.483450,3.484350,3.484500,3.484650,3.484200,3.484350,3.485550,3.483600,20.072626,19.476831,19.883545,20.052393,19.562616,20.032190,20.001886,19.931147,19.951349,19.850336,20.072626,,,,,,,19.703913,0,0,0,0,0,0
34804,97.562698,3.485550,3.482850,3.484382,0.002700,3.484500,3.484950,3.484500,3.484500,3.484500,3.484800,3.485550,3.483450,3.484350,3.484200,3.485100,3.482850,3.484650,3.484350,3.484500,3.484050,3.484350,3.484500,3.484800,3.483900,3.483450,3.484200,3.484500,3.484650,3.484050,3.484350,3.485550,3.483600,20.072626,19.476831,19.883860,20.052393,19.562616,20.032190,20.001886,19.931147,19.956415,19.850336,20.072626,,,,,,,19.703913,0,0,0,0,0,0
35305,97.562088,3.485550,3.482850,3.484360,0.002700,3.484350,3.484950,3.484500,3.484350,3.484350,3.484800,3.485550,3.483450,3.484350,3.484050,3.485100,3.482850,3.484650,3.484500,3.484350,3.483900,3.484350,3.484650,3.484650,3.484050,3.483450,3.484200,3.484500,3.484650,3.484050,3.484350,3.485550,3.483600,20.072626,19.476831,19.882597,20.052393,19.562616,20.032190,20.001886,19.931147,19.951349,19.845301,20.072626,,,,,,,19.703913,0,0,0,0,0,0
35806,97.561340,3.485550,3.483000,3.484334,0.002550,3.484350,3.484950,3.484500,3.484350,3.484350,3.484800,3.485550,3.483300,3.484350,3.484050,3.485100,3.483000,3.484650,3.484500,3.484350,3.483900,3.484350,3.484500,3.484650,3.483900,3.483300,3.484200,3.484500,3.484500,3.484050,3.484350,3.485400,3.483600,20.072626,19.476831,19.883545,20.052393,19.562616,20.032190,20.001886,19.931147,19.951349,19.845301,20.072626,,,,,,,19.703913,0,0,0,0,0,0
36307,97.560287,3.485550,3.482850,3.484296,0.002700,3.484350,3.484800,3.484500,3.484350,3.484350,3.484650,3.485400,3.483300,3.484200,3.484050,3.484950,3.482850,3.484500,3.484350,3.484350,3.483900,3.484350,3.484500,3.484650,3.483900,3.483300,3.484200,3.484500,3.484500,3.484050,3.484350,3.485550,3.483600,20.072626,19.476831,19.883545,20.052393,19.562616,20.032190,20.001886,19.936213,19.951349,19.845301,20.072626,,,,,,,19.703913,0,0,0,0,0,0
36808,97.559540,3.485550,3.482850,3.484269,0.002700,3.484350,3.484800,3.484500,3.484200,3.484350,3.484650,3.485400,3.483300,3.484200,3.484050,3.484950,3.482850,3.484500,3.484350,3.484350,3.483900,3.484200,3.484500,3.484500,3.483900,3.483300,3.484050,3.484500,3.484500,3.484050,3.484350,3.485550,3.483450,20.072626,19.476831,19.883228,20.052393,19.562616,20.032190,20.001886,19.931147,19.956415,19.845301,20.072626,,,,,,,19.703913,0,0,0,0,0,0
37309,97.558189,3.485400,3.482850,3.484221,0.002550,3.484350,3.484800,3.484500,3.484200,3.484350,3.484650,3.485400,3.483300,3.484200,3.484050,3.484950,3.482850,3.484500,3.484200,3.484200,3.483750,3.484200,3.484350,3.484500,3.483750,3.483300,3.484050,3.484350,3.484350,3.484050,3.484200,3.485400,3.483450,20.072626,19.476831,19.882597,20.052393,19.562616,20.032190,20.001886,19.931147,19.956415,19.845301,20.072626,,,,,,,19.703913,0,0,0,0,0,0
37810,97.557739,3.485400,3.482850,3.484205,0.002550,3.484200,3.484800,3.484350,3.484200,3.484350,3.484650,3.485400,3.483300,3.484200,3.483900,3.484950,3.482850,3.484500,3.484350,3.484200,3.483750,3.484200,3.484500,3.484500,3.483750,3.483150,3.484050,3.484350,3.484350,3.484050,3.484200,3.485250,3.483450,20.072626,19.476831,19.882280,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.072626,,,,,,,19.703913,0,0,0,0,0,0
38311,97.556541,3.485400,3.482700,3.484162,0.002700,3.484200,3.484800,3.484350,3.484200,3.484200,3.484500,3.485250,3.483150,3.484050,3.483900,3.484800,3.482700,3.484500,3.484350,3.484200,3.483750,3.484200,3.484350,3.484500,3.483750,3.483150,3.484050,3.484350,3.484350,3.483900,3.484200,3.485400,3.483450,20.072626,19.481897,19.882915,20.052393,19.557581,20.032190,20.001886,19.931147,19.956415,19.845301,20.072626,,,,,,,19.703913,0,0,0,0,0,0
38812,97.556099,3.485250,3.482700,3.484146,0.002550,3.484200,3.484650,3.484350,3.484200,3.484200,3.484650,3.485250,3.483150,3.484050,3.483900,3.484800,3.482700,3.484350,3.484200,3.484200,3.483750,3.484200,3.484350,3.484500,3.483750,3.483150,3.484050,3.484350,3.484350,3.483900,3.484200,3.485250,3.483450,20.072626,19.476831,19.882282,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.072626,,,,,,,19.703913,0,0,0,0,0,0
39313,97.554886,3.485250,3.482700,3.484103,0.002550,3.484200,3.484650,3.484350,3.484200,3.484200,3.484500,3.485250,3.483150,3.484050,3.483900,3.484800,3.482700,3.484350,3.484200,3.484200,3.483600,3.484200,3.484350,3.484350,3.483600,3.483150,3.484050,3.484200,3.484200,3.483750,3.484050,3.485250,3.483450,20.072626,19.476831,19.882914,20.052393,19.557581,20.032190,20.001886,19.931147,19.956415,19.850336,20.072626,,,,,,,19.703913,0,0,0,0,0,0
39814,97.553993,3.485250,3.482700,3.484071,0.002550,3.484200,3.484650,3.484200,3.484200,3.484200,3.484500,3.485250,3.483150,3.484050,3.483750,3.484800,3.482700,3.484350,3.484200,3.484050,3.483600,3.484050,3.484350,3.484350,3.483600,3.483150,3.483900,3.484200,3.484200,3.483750,3.484050,3.485250,3.483300,20.072626,19.476831,19.882599,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.072626,,,,,,,19.703913,0,0,0,0,0,0
40315,97.553398,3.485250,3.482700,3.484050,0.002550,3.484050,3.484650,3.484200,3.484050,3.484200,3.484350,3.485250,3.483150,3.484050,3.483750,3.484800,3.482700,3.484350,3.484050,3.484050,3.483600,3.484050,3.484350,3.484350,3.483600,3.483000,3.483900,3.484200,3.484200,3.483900,3.484050,3.485250,3.483300,20.072626,19.476831,19.882597,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.072626,,,,,,,19.703913,0,0,0,0,0,0
40816,97.552200,3.485100,3.482550,3.484007,0.002550,3.484200,3.484650,3.484200,3.484050,3.484050,3.484350,3.485100,3.483000,3.483900,3.483750,3.484650,3.482550,3.484350,3.484050,3.484050,3.483600,3.484050,3.484200,3.484350,3.483600,3.483000,3.483900,3.484200,3.484200,3.483750,3.484050,3.485100,3.483300,20.072626,19.476831,19.881651,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.072626,,,,,,,19.703913,0,0,0,0,0,0
41317,97.552048,3.485100,3.482550,3.484002,0.002550,3.484050,3.484650,3.484200,3.484050,3.484050,3.484500,3.485100,3.483000,3.483900,3.483750,3.484650,3.482550,3.484200,3.484050,3.484050,3.483600,3.484050,3.484200,3.484350,3.483600,3.483000,3.483900,3.484200,3.484200,3.483750,3.484050,3.485100,3.483300,20.067560,19.476831,19.882280,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.067560,,,,,,,19.703913,0,0,0,0,0,0
41818,97.551300,3.485100,3.482550,3.483975,0.002550,3.484050,3.484500,3.484050,3.484050,3.484050,3.484500,3.485100,3.483000,3.484050,3.483750,3.484650,3.482550,3.484200,3.484050,3.484050,3.483600,3.483900,3.484200,3.484200,3.483600,3.483000,3.483900,3.484200,3.484200,3.483750,3.483900,3.485100,3.483150,20.072626,19.476831,19.882282,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.072626,,,,,,,19.703913,0,0,0,0,0,0
42319,97.550247,3.485100,3.482550,3.483938,0.002550,3.483900,3.484500,3.484050,3.483900,3.484050,3.484350,3.485100,3.483000,3.483900,3.483750,3.484650,3.482550,3.484200,3.484050,3.483900,3.483450,3.483900,3.484200,3.484200,3.483600,3.483000,3.483750,3.484200,3.484200,3.483750,3.483900,3.485100,3.483150,20.072626,19.481897,19.882282,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.072626,,,,,,,19.703913,0,0,0,0,0,0
42819,97.549057,3.485100,3.482550,3.483895,0.002550,3.483900,3.484500,3.484050,3.483900,3.484050,3.484350,3.484950,3.483000,3.483900,3.483600,3.484500,3.482550,3.484200,3.483900,3.483900,3.483450,3.483900,3.484050,3.484200,3.483450,3.482850,3.483750,3.484050,3.484200,3.483750,3.483900,3.485100,3.483150,20.072626,19.476831,19.882599,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.072626,,,,,,,19.703913,0,0,0,0,0,0
43321,97.548744,3.485100,3.482400,3.483884,0.002700,3.483900,3.484500,3.484050,3.483900,3.483900,3.484350,3.485100,3.483000,3.483900,3.483600,3.484650,3.482400,3.484200,3.484050,3.483900,3.483450,3.483750,3.484050,3.484200,3.483450,3.482850,3.483750,3.484050,3.484050,3.483600,3.483900,3.485100,3.483150,20.072626,19.476831,19.882282,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.072626,,,,,,,19.703913,0,0,0,0,0,0
43822,97.547691,3.485100,3.482400,3.483846,0.002700,3.483900,3.484350,3.484050,3.483900,3.483900,3.484350,3.484950,3.482850,3.483750,3.483600,3.484500,3.482400,3.484200,3.483900,3.483750,3.483450,3.483750,3.484050,3.484200,3.483450,3.482850,3.483750,3.484050,3.484050,3.483600,3.483900,3.485100,3.483150,20.072626,19.476831,19.882597,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.072626,,,,,,,19.703913,0,0,0,0,0,0
44323,97.547256,3.485100,3.482400,3.483831,0.002700,3.483900,3.484350,3.483900,3.483900,3.483900,3.484350,3.485100,3.482850,3.483900,3.483450,3.484500,3.482400,3.484050,3.483900,3.483900,3.483450,3.483750,3.484050,3.484050,3.483450,3.482850,3.483750,3.483900,3.484050,3.483600,3.483900,3.485100,3.483000,20.067560,19.476831,19.881651,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.067560,,,,,,,19.703913,0,0,0,0,0,0
44824,97.545891,3.484950,3.482400,3.483782,0.002550,3.483900,3.484350,3.483900,3.483900,3.483900,3.484200,3.484950,3.482850,3.483750,3.483450,3.484500,3.482400,3.484050,3.483900,3.483750,3.483300,3.483750,3.484050,3.484050,3.483300,3.482700,3.483750,3.483900,3.484050,3.483600,3.483750,3.484950,3.483000,20.067560,19.481897,19.881966,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.067560,,,,,,,19.703913,0,0,0,0,0,0
45324,97.545433,3.484950,3.482250,3.483765,0.002700,3.483900,3.484350,3.483900,3.483900,3.483900,3.484200,3.484950,3.482850,3.483750,3.483450,3.484500,3.482250,3.484050,3.483750,3.483750,3.483300,3.483750,3.483900,3.484050,3.483300,3.482700,3.483750,3.483900,3.484050,3.483600,3.483750,3.484950,3.483000,20.067560,19.481897,19.881649,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.840235,20.067560,,,,,,,19.703913,0,0,0,0,0,0
45826,97.544991,3.484950,3.482250,3.483750,0.002700,3.483750,3.484350,3.483900,3.483750,3.483900,3.484200,3.484950,3.482850,3.483750,3.483450,3.484350,3.482250,3.484050,3.483750,3.483750,3.483300,3.483750,3.484050,3.484050,3.483300,3.482850,3.483600,3.483900,3.484050,3.483450,3.483750,3.484950,3.483000,20.072626,19.481897,19.882282,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.072626,,,,,,,19.703913,0,0,0,0,0,0
46327,97.543655,3.484950,3.482250,3.483702,0.002700,3.483750,3.484350,3.483900,3.483750,3.483900,3.484200,3.484950,3.482700,3.483600,3.483450,3.484350,3.482250,3.483900,3.483750,3.483750,3.483300,3.483600,3.483900,3.483900,3.483300,3.482850,3.483600,3.483900,3.483900,3.483450,3.483750,3.484800,3.482850,20.072626,19.481897,19.881966,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.072626,,,,,,,19.703913,0,0,0,0,0,0
46828,97.543198,3.484800,3.482250,3.483686,0.002550,3.483750,3.484200,3.483900,3.483750,3.483750,3.484200,3.484800,3.482700,3.483750,3.483450,3.484350,3.482250,3.483900,3.483750,3.483750,3.483300,3.483600,3.483900,3.483900,3.483300,3.482700,3.483600,3.483900,3.483900,3.483450,3.483750,3.484800,3.482850,20.067560,19.476831,19.881966,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.067560,,,,,,,19.703913,0,0,0,0,0,0
47329,97.542747,3.484800,3.482250,3.483670,0.002550,3.483600,3.484350,3.483750,3.483750,3.483750,3.484200,3.484800,3.482850,3.483750,3.483450,3.484350,3.482250,3.483900,3.483750,3.483600,3.483150,3.483600,3.483900,3.483900,3.483300,3.482700,3.483600,3.483750,3.483900,3.483450,3.483750,3.484800,3.482850,20.067560,19.481897,19.881966,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.067560,,,,,,,19.703913,0,0,0,0,0,0
47830,97.542145,3.484800,3.482250,3.483648,0.002550,3.483600,3.484200,3.483750,3.483750,3.483750,3.484200,3.484800,3.482700,3.483600,3.483450,3.484350,3.482250,3.483900,3.483750,3.483600,3.483150,3.483600,3.483900,3.483900,3.483300,3.482700,3.483600,3.483750,3.483900,3.483450,3.483600,3.484800,3.482850,20.067560,19.481897,19.882282,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.067560,,,,,,,19.703913,0,0,0,0,0,0
48331,97.540649,3.484800,3.482100,3.483595,0.002700,3.483600,3.484200,3.483750,3.483600,3.483750,3.484050,3.484800,3.482700,3.483600,3.483300,3.484200,3.482100,3.483750,3.483600,3.483600,3.483150,3.483600,3.483900,3.483900,3.483150,3.482550,3.483600,3.483750,3.483750,3.483450,3.483600,3.484800,3.482850,20.067560,19.481897,19.881334,20.047358,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.067560,,,,,,,19.703913,0,0,0,0,0,0
48832,97.540352,3.484800,3.482100,3.483584,0.002700,3.483600,3.484200,3.483750,3.483750,3.483600,3.484050,3.484800,3.482700,3.483600,3.483300,3.484200,3.482100,3.483750,3.483600,3.483600,3.483150,3.483600,3.483750,3.483750,3.483150,3.482550,3.483600,3.483750,3.483750,3.483450,3.483600,3.484800,3.482850,20.067560,19.481897,19.881649,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.067560,,,,,,,19.703913,0,0,0,0,0,0
49332,97.539749,3.484800,3.482100,3.483562,0.002700,3.483600,3.484050,3.483750,3.483600,3.483600,3.484050,3.484650,3.482700,3.483600,3.483300,3.484350,3.482100,3.483750,3.483600,3.483600,3.483150,3.483450,3.483750,3.483900,3.483150,3.482550,3.483450,3.483750,3.483750,3.483300,3.483600,3.484800,3.482850,20.067560,19.481897,19.881336,20.047358,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.067560,,,,,,,19.703913,0,0,0,0,0,0
49834,97.539597,3.484800,3.482100,3.483557,0.002700,3.483600,3.484200,3.483750,3.483600,3.483600,3.484050,3.484800,3.482700,3.483600,3.483300,3.484200,3.482100,3.483750,3.483600,3.483600,3.483150,3.483450,3.483750,3.483750,3.483150,3.482550,3.483450,3.483750,3.483750,3.483300,3.483600,3.484650,3.482850,20.067560,19.481897,19.881332,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.840235,20.067560,,,,,,,19.703913,0,0,0,0,0,0
50335,97.538383,3.484650,3.482100,3.483514,0.002550,3.483600,3.484050,3.483750,3.483600,3.483600,3.483900,3.484650,3.482550,3.483450,3.483300,3.484200,3.482100,3.483750,3.483600,3.483450,3.483150,3.483450,3.483750,3.483750,3.483150,3.482550,3.483450,3.483600,3.483750,3.483300,3.483600,3.484650,3.482700,20.067560,19.481897,19.881332,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.840235,20.067560,,,,,,,19.703913,0,0,0,0,0,0
50836,97.537659,3.484650,3.482100,3.483488,0.002550,3.483600,3.484050,3.483600,3.483600,3.483600,3.483900,3.484650,3.482550,3.483450,3.483300,3.484200,3.482100,3.483750,3.483450,3.483450,3.483000,3.483450,3.483600,3.483750,3.483000,3.482550,3.483450,3.483750,3.483750,3.483300,3.483450,3.484650,3.482700,20.067560,19.481897,19.881020,20.047358,19.557581,20.032190,20.001886,19.931147,19.951349,19.840235,20.067560,,,,,,,19.703913,0,0,0,0,0,0
51336,97.537048,3.484650,3.482100,3.483466,0.002550,3.483600,3.484050,3.483600,3.483450,3.483600,3.483900,3.484650,3.482550,3.483450,3.483150,3.484200,3.482100,3.483750,3.483450,3.483450,3.483000,3.483450,3.483600,3.483750,3.483150,3.482400,3.483300,3.483600,3.483750,3.483300,3.483450,3.484650,3.482700,20.067560,19.481897,19.881016,20.052393,19.557581,20.032190,19.996820,19.931147,19.951349,19.840235,20.067560,,,,,,,19.703913,0,0,0,0,0,0
51838,97.536140,3.484650,3.481950,3.483433,0.002700,3.483450,3.483900,3.483600,3.483450,3.483450,3.483900,3.484650,3.482550,3.483450,3.483300,3.484200,3.481950,3.483750,3.483450,3.483450,3.483000,3.483300,3.483750,3.483750,3.483000,3.482400,3.483300,3.483600,3.483750,3.483150,3.483450,3.484500,3.482700,20.072626,19.481897,19.881334,20.047358,19.557581,20.032190,20.001886,19.931147,19.951349,19.840235,20.067560,,,,,,,19.703913,0,0,0,0,0,0
52339,97.535400,3.484500,3.482100,3.483407,0.002400,3.483450,3.483900,3.483600,3.483450,3.483450,3.483900,3.484500,3.482550,3.483450,3.483150,3.484050,3.482100,3.483750,3.483450,3.483450,3.483000,3.483300,3.483600,3.483750,3.483000,3.482400,3.483300,3.483600,3.483600,3.483150,3.483450,3.484500,3.482550,20.067560,19.481897,19.881332,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.840235,20.067560,,,,,,,19.703913,0,0,0,0,0,0
52840,97.534637,3.484650,3.481950,3.483380,0.002700,3.483450,3.484050,3.483450,3.483450,3.483450,3.483900,3.484650,3.482550,3.483450,3.483150,3.484050,3.481950,3.483600,3.483450,3.483300,3.482850,3.483300,3.483600,3.483600,3.483000,3.482400,3.483300,3.483600,3.483600,3.483150,3.483300,3.484500,3.482550,20.067560,19.481897,19.881334,20.047358,19.557581,20.032190,20.001886,19.931147,19.951349,19.845301,20.067560,,,,,,,19.703913,0,0,0,0,0,0
53341,97.534042,3.484500,3.481950,3.483359,0.002550,3.483450,3.483900,3.483450,3.483450,3.483450,3.483900,3.484500,3.482400,3.483300,3.483150,3.484050,3.481950,3.483600,3.483450,3.483300,3.482850,3.483300,3.483600,3.483600,3.483000,3.482400,3.483300,3.483450,3.483600,3.483150,3.483450,3.484500,3.482550,20.067560,19.481897,19.881018,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.840235,20.067560,,,,,,,19.703913,0,0,0,0,0,0
53841,97.533134,3.484500,3.481950,3.483326,0.002550,3.483450,3.483900,3.483450,3.483300,3.483450,3.483750,3.484500,3.482400,3.483300,3.483000,3.484050,3.481950,3.483600,3.483300,3.483300,3.482850,3.483300,3.483600,3.483600,3.482850,3.482400,3.483150,3.483450,3.483600,3.483150,3.483450,3.484500,3.482550,20.067560,19.481897,19.881016,20.052393,19.557581,20.027124,20.001886,19.931147,19.951349,19.840235,20.067560,,,,,,,19.703913,0,0,0,0,0,0
54343,97.532379,3.484500,3.481800,3.483299,0.002700,3.483450,3.483900,3.483450,3.483300,3.483450,3.483750,3.484500,3.482400,3.483300,3.483000,3.483900,3.481800,3.483450,3.483300,3.483300,3.482850,3.483150,3.483450,3.483600,3.483000,3.482250,3.483300,3.483450,3.483600,3.483150,3.483300,3.484500,3.482550,20.067560,19.481897,19.881018,20.047358,19.557581,20.032190,20.001886,19.931147,19.951349,19.840235,20.067560,,,,,,,19.703913,0,0,0,0,0,0
54844,97.531487,3.484500,3.481800,3.483267,0.002700,3.483450,3.483900,3.483450,3.483300,3.483450,3.483750,3.484500,3.482400,3.483300,3.483000,3.483900,3.481800,3.483450,3.483300,3.483150,3.482850,3.483150,3.483450,3.483450,3.482850,3.482250,3.483150,3.483450,3.483450,3.483150,3.483300,3.484500,3.482400,20.067560,19.481897,19.881649,20.052393,19.557581,20.032190,20.001886,19.931147,19.951349,19.840235,20.067560,,,,,,,19.703913,0,0,0,0,0,0
55344,97.531342,3.484500,3.481800,3.483262,0.002700,3.483300,3.483900,3.483450,3.483300,3.483300,3.483750,3.484500,3.482400,3.483300,3.483000,3.483900,3.481800,3.483450,3.483300,3.483300,3.482850,3.483150,3.483450,3.483450,3.482850,3.482250,3.483150,3.483450,3.483450,3.483150,3.483300,3.484350,3.482550,20.067560,19.481897,19.880701,20.047358,19.557581,20.032190,20.001886,19.931147,19.951349,19.840235,20.067560,,,,,,,19.703913,0,0,0,0,0,0
