"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.878153758E1,7.477419376E-3,-5.039651217E-3,-5.461825669E-2
1.883138558E1,4.345845093E-1,4.034944251E-3,-7.082439959E-1
1.888123258E1,4.514680887E-2,-1.790746339E-3,-6.796709919E-1
1.893108058E1,7.621092774E-2,-1.131659154E-2,-1.445121807E-1
1.898092758E1,-8.520982917E-2,7.192925840E-2,3.612550163E-1
1.903077558E1,-4.658750068E-1,-1.111497315E-1,1.709548686E0
1.908062358E1,-1.225132561E-1,8.964151614E-2,2.683702415E-1
1.913047058E1,4.577067389E-1,-9.751507524E-2,-1.930062976E0
1.918031883E1,-4.526724689E-1,1.384873010E-1,1.373256603E0
1.923016583E1,2.488268734E-1,-2.786703494E-2,-5.595487171E-1
1.928001383E1,-3.560820943E-2,-1.236814018E-2,-2.438990593E-2
1.932986083E1,-1.143585829E-1,4.254769410E-2,2.746986830E-1
1.937970883E1,8.921184629E-2,1.036793562E-2,-3.387169236E-1
1.942955683E1,-9.908391975E-2,-5.134586245E-5,9.868287385E-2
1.947940383E1,5.128205471E-2,4.020724554E-2,1.815209627E-2
1.952925183E1,-3.171516979E-2,1.533415860E-2,-1.590834421E-1
1.957909883E1,-5.141326988E-2,-3.253103910E-2,7.446604550E-2
1.962894683E1,-3.737479580E-1,-5.714722314E-2,1.544702228E0
1.967879383E1,2.964487538E-1,5.544328054E-2,-9.118206561E-1
1.972864183E1,-1.202920998E-1,8.569966139E-2,3.253735775E-1
1.977848883E1,-1.312311622E-1,1.070341961E-2,-6.647114754E-3
1.982833683E1,-2.006779030E-2,-1.163718798E-1,-2.484973097E-1
1.987818383E1,6.352599638E-2,-3.016615100E-3,2.911182493E-1
1.992803183E1,-5.218457244E-3,1.065961301E-1,-3.084950048E-1
1.997787883E1,-1.741554810E-2,-3.246529447E-3,3.221289575E-2
2.002772683E1,-1.474277851E-1,4.611534532E-2,3.568848073E-2
2.007757383E1,2.633567657E-2,-2.289062502E-2,-1.199667388E-1
2.012742183E1,2.793726549E-2,-4.546047544E-2,8.533777356E-2
2.017726925E1,-6.813413221E-2,9.738184095E-2,-4.536036015E-2
2.022711725E1,-5.956229679E-3,-1.414726518E-2,2.407883406E-2
2.027696525E1,2.688915208E-3,7.970395387E-2,-9.581189096E-2
2.032681225E1,-5.410099737E-3,-7.926978897E-3,8.525240421E-4
2.037666025E1,-8.724350905E-2,1.732665215E-2,-9.132181406E-3
2.042650725E1,7.751560600E-2,-6.744000376E-2,-2.487113178E-2
2.047635525E1,-2.561409362E-2,1.667090153E-1,-6.694535673E-2
2.052620225E1,-1.038998145E-1,-8.557221950E-2,2.086871266E-3
2.057605025E1,-3.695732653E-3,7.615226372E-2,-9.516869724E-2
2.062589725E1,3.203726001E-2,1.602497058E-2,7.068699002E-3
2.067574525E1,-2.669674214E-3,1.235807201E-2,-4.518669784E-2
2.072559225E1,-3.701039001E-2,-1.648957754E-2,9.285963178E-3
2.077544025E1,1.038005032E-2,6.258623919E-2,-7.154068351E-2
2.082528725E1,-4.705521215E-2,-4.234981153E-2,1.034781754E-2
2.087513525E1,-2.779101200E-2,8.532687399E-2,-3.591067493E-2
2.092498225E1,5.237983290E-2,-3.025153862E-2,-3.261986196E-2
2.097483025E1,-1.938591359E-2,3.326579656E-2,-9.174749136E-2
2.102467725E1,-6.597153950E-2,2.894628477E-2,4.177192390E-2
2.107452525E1,2.305875074E-2,4.889982596E-2,-3.351857901E-2
2.112437225E1,-2.995291036E-3,-4.096149981E-2,-7.018237531E-2
2.117421950E1,-5.229930578E-2,3.386382055E-2,-4.373717308E-4
2.122406650E1,-4.837196857E-2,2.737346599E-2,-8.739540875E-2
2.127391450E1,7.922264580E-3,-5.684160562E-3,2.336079597E-2
2.132376150E1,4.824026003E-3,4.586912272E-3,-4.908854485E-2
2.137360950E1,-1.441490686E-1,1.779051907E-2,1.095475852E-2
2.142345650E1,9.154287536E-2,9.274010190E-2,-1.148001391E-1
2.147330450E1,-1.745068621E-2,1.434876571E-2,3.846707761E-2
2.152315150E1,-1.283349084E-1,6.504959805E-2,-5.583389282E-2
2.157299950E1,-6.002788134E-3,-3.275077564E-2,-5.623852015E-2
2.162284650E1,-2.101151263E-2,9.623938638E-2,5.168529332E-2
2.167269450E1,1.628186435E-2,-7.623335729E-2,-1.295585114E-1
2.172254150E1,1.057101673E-2,1.859997472E-2,3.279177010E-2
2.177238950E1,-6.437468318E-2,1.096166098E-1,-1.557230473E-2
2.182223650E1,1.704207547E-3,-4.204447724E-2,-1.327610314E-1
2.187208450E1,-1.505091581E-2,8.071596986E-3,-2.783274651E-4
2.192193250E1,-1.976103075E-3,3.410637036E-2,-2.332922101E-2
2.197177950E1,2.127827358E-2,6.473495389E-2,-8.332925498E-2
2.202162750E1,-7.313850828E-2,-6.433378922E-2,-3.259296477E-2
2.207147450E1,-4.925994135E-2,4.529293444E-2,3.027746737E-2
2.212132250E1,1.403452355E-1,-5.059555504E-2,-1.472580332E-1
2.217116996E1,-4.352581451E-2,6.512546567E-2,8.411453605E-2
2.222101796E1,-3.583670765E-2,3.253514129E-2,2.931501567E-2
2.227086496E1,1.627799056E-2,6.611356289E-2,-4.609652460E-2
2.232071296E1,-4.258231144E-2,-1.081599222E-1,-4.146436036E-2
2.237055996E1,-5.099824548E-2,1.218352714E-1,-5.404815316E-2
2.242040796E1,1.102199054E-1,-9.148946470E-2,5.733019531E-2
2.247025596E1,-6.768638168E-2,1.412795658E-1,-1.224599916E-1
2.252010296E1,-3.476133160E-2,-8.621308347E-2,-3.009503424E-2
2.256995096E1,2.768444650E-2,1.427323613E-2,7.677978873E-2
2.261979796E1,9.037218969E-3,1.300956147E-2,-1.542074490E-1
2.266964596E1,-1.641304663E-1,3.058440965E-2,1.816829306E-1
2.271949296E1,9.247895977E-2,4.830171062E-2,-1.914799404E-1
2.276934096E1,-8.370106481E-4,1.120596039E-2,6.523095310E-2
2.281918896E1,-1.378640061E-1,1.094724759E-1,-3.116448998E-2
2.286903596E1,5.972143242E-2,-4.566459808E-2,-7.395032108E-2
2.291888396E1,-4.848845607E-2,1.270499462E-2,5.063104033E-3
2.296873096E1,-4.122210290E-2,2.750501007E-2,-1.085529739E-1
2.301857896E1,-2.119968334E-2,2.462911187E-2,2.545292974E-2
2.306842696E1,4.730479689E-2,1.699051947E-2,-9.207201183E-2
2.311827396E1,-4.014957737E-2,5.255660154E-3,5.371486187E-2
2.316812171E1,-7.632695843E-2,-1.537065801E-2,-7.214353144E-2
2.321796971E1,1.013992892E-1,1.228362964E-3,-9.987102807E-2
2.326781671E1,-5.325733552E-2,8.457298516E-2,7.165528893E-2
2.331766471E1,-2.222475506E-2,-2.167374635E-2,-4.058786273E-2
2.336751271E1,-4.808293339E-3,1.360005716E-2,-1.019532216E-1
2.341735971E1,2.789174857E-2,-2.806737517E-2,5.846397042E-2
2.346720771E1,-6.386283254E-2,2.067874759E-1,5.761846304E-3
2.351705571E1,-9.716683701E-3,-1.254347443E-1,-4.810855150E-2
2.356690271E1,5.142428823E-2,4.493428999E-2,8.914080262E-3
2.361675071E1,-9.296963252E-2,9.960484271E-2,-1.983492494E-2
2.366659871E1,-2.850952517E-2,-3.298300146E-2,-1.530140322E-1
2.371644571E1,5.178977575E-2,-6.241541826E-2,-6.650681555E-2
2.376629371E1,-4.723872336E-2,1.287502709E-1,2.896535218E-2
2.381614171E1,-6.712651078E-2,-3.724119058E-3,-9.467402279E-2
2.386598871E1,5.537846781E-2,-1.979301685E-2,1.785108161E-1
2.391583671E1,-3.057750262E-2,9.207083325E-2,-1.516861296E-1
2.396568471E1,-5.378952350E-2,2.320288461E-2,-1.178143787E-1
2.401553171E1,3.623029836E-2,-5.284323388E-2,5.312721670E-2
2.406537971E1,-2.005032174E-2,3.675266485E-2,-7.245518804E-2
2.411522771E1,4.673752561E-3,3.884010256E-2,-2.573885858E-2
2.416507483E1,-5.491482016E-2,5.580262849E-3,-3.517041743E-2
2.421492283E1,-1.909802958E-2,1.752409617E-2,3.483771086E-3
2.426477083E1,8.031517977E-2,-1.474580079E-2,-1.178740203E-2
2.431461783E1,-9.741443004E-2,2.020221231E-2,-8.197153151E-2
2.436446583E1,-2.692370547E-2,1.808220194E-1,-5.742199659E-2
2.441431383E1,1.208232828E-1,-1.057730248E-1,-1.321295321E-1
2.446416183E1,7.198167320E-2,7.181581328E-2,-4.303223276E-1
2.451400883E1,-1.775669110E-1,1.146081677E-2,4.896692276E-1
2.456385683E1,7.429622043E-2,3.771603931E-2,-2.634164804E-1
2.461370483E1,-4.253694071E-2,-3.567760857E-3,3.688949883E-2
2.466355183E1,-8.602018017E-2,3.210195397E-2,5.710858583E-2
2.471339983E1,1.332896014E-1,-1.177692273E-2,-2.445293891E-1
2.476324783E1,-1.236924750E-1,8.044717153E-2,1.343029422E-1
2.481309583E1,-6.653935896E-2,-7.328790464E-2,-3.734558165E-2
2.486294283E1,1.199350542E-1,8.707556605E-2,-1.248205125E-2
2.491279083E1,-4.214101112E-2,8.490358125E-3,-5.770967960E-2
2.496263883E1,-4.236168869E-2,4.615569111E-2,-1.489168882E-2
2.501248583E1,-6.438515335E-4,1.687537501E-2,-4.826993465E-2
2.506233383E1,-7.192988880E-4,-9.062033091E-3,-5.874639094E-2
2.511218183E1,7.581280544E-4,6.500014340E-2,-4.558547795E-2
2.516202983E1,-3.041717928E-2,3.838158036E-3,-2.386833429E-2
2.521187708E1,1.141347259E-2,1.864727321E-2,-2.400691330E-2
2.526172508E1,-2.703379758E-2,1.566470170E-1,-6.115719795E-2
2.531157308E1,2.258644190E-2,-2.657460111E-1,-5.531349063E-2
2.536142108E1,-1.660565391E-2,2.848888267E-1,-2.928402543E-2
2.541126908E1,1.596808814E-2,-1.411882853E-1,-5.831077337E-2
2.546111608E1,-2.402352305E-2,1.456156599E-1,-9.423548162E-2
2.551096408E1,-8.831433523E-3,-7.016040257E-2,4.121702313E-3
2.556081208E1,3.578477707E-2,1.600487991E-2,-6.474037170E-2
2.561066008E1,-3.297895409E-2,2.326585181E-2,-4.618657172E-2
2.566050808E1,-3.974410951E-2,5.730534464E-2,-3.843082488E-2
2.571035608E1,1.419705788E-2,7.899169905E-2,-2.600373745E-2
2.576020408E1,-1.140665693E-2,-1.020646110E-2,-4.966332614E-2
2.581005208E1,-3.125833780E-2,-3.421565847E-2,-3.498155236E-2
2.585990008E1,2.294812873E-3,-4.872842032E-2,2.473489165E-2
2.590974708E1,-3.005735625E-2,6.286275767E-2,-1.164157248E-1
2.595959608E1,7.946035339E-2,-8.456986969E-2,-3.427286983E-1
2.600944308E1,1.200323738E-2,1.248807663E-1,4.328810692E-2
2.605929108E1,-4.263999788E-2,-8.034959611E-2,-3.560661972E-2
2.610914008E1,-1.206192881E-2,8.777669289E-2,-1.411073470E-1
2.615898808E1,1.672892053E-2,-3.294901452E-2,5.407855868E-2
2.620883633E1,1.853448590E-2,3.569165102E-2,-8.185283303E-2
2.625868433E1,-6.645302117E-2,-2.439887775E-3,-3.812676966E-2
2.630853233E1,-1.742287539E-4,5.149792660E-2,-1.103895843E-2
2.635838033E1,4.537768252E-3,6.794830039E-3,-4.517266452E-2
2.640822833E1,-1.700498220E-2,4.054442888E-2,-5.251150489E-2
2.645807633E1,7.735592220E-3,5.451468788E-3,-7.916252911E-2
2.650792433E1,-5.072989482E-3,4.573992667E-2,-2.601426244E-2
2.655777233E1,-5.075785182E-3,8.124249335E-4,-5.101988018E-2
2.660762133E1,-9.861475378E-3,3.022963897E-2,3.610070944E-3
2.665746933E1,-2.584133103E-2,2.519867635E-2,-6.611914515E-2
2.670731733E1,-9.610081650E-3,-7.503695302E-3,-6.193078458E-2
2.675716533E1,1.672378594E-2,6.795610277E-2,-1.417657435E-2
2.680701333E1,-2.014921278E-2,-5.142517445E-2,-5.112980783E-2
2.685686233E1,3.445435278E-3,7.320777037E-2,-5.861599803E-2
2.690671033E1,-1.008856662E-2,-2.714832078E-2,-2.643467724E-2
2.695655833E1,-4.178915491E-2,4.292272903E-2,-2.911971867E-2
2.700640633E1,1.812381037E-2,-2.435365319E-4,-9.019096255E-2
2.705625533E1,1.179902337E-2,4.782365506E-2,2.018189871E-1
2.710610333E1,2.613449581E-2,-1.351139875E-2,-1.839101350E-1
2.715595133E1,-5.863335695E-2,1.763025055E-2,2.820462942E-2
2.720579888E1,-2.312374620E-2,1.027485891E-1,-7.075540245E-2
2.725564788E1,2.368866032E-2,-3.090436198E-3,-6.838026345E-2
2.730549588E1,-1.024412083E-2,-7.584467277E-2,-9.700530767E-3
2.735534388E1,-1.647463974E-2,1.161297776E-1,-6.372880340E-2
2.740519288E1,-7.665809356E-3,-1.412477167E-2,-2.705623627E-2
2.745504088E1,-9.932007417E-3,1.140492104E-1,-7.540627778E-2
2.750488888E1,-1.587782174E-2,-5.257485582E-2,-1.776150227E-2
2.755473788E1,2.863856591E-2,2.133893844E-2,-6.312186241E-2
2.760458588E1,-1.625754358E-2,2.418082229E-2,-3.018800497E-2
2.765443488E1,-2.223213717E-2,6.122413030E-2,-3.543529630E-2
2.770428288E1,-8.566664290E-3,4.245824997E-2,-5.877855062E-2
2.775413088E1,1.872289415E-2,5.120260566E-3,-2.793858111E-2
2.780397988E1,-2.063632239E-2,-1.374203121E-1,-1.281768143E-2
2.785382788E1,-2.244948914E-2,1.145293033E-1,-4.798985302E-2
2.790367688E1,-7.903937213E-3,5.005522664E-2,-6.011171579E-2
2.795352488E1,-1.914634220E-3,2.987932680E-2,-2.180719078E-2
2.800337288E1,-1.100151798E-2,-2.314328869E-2,-3.063063920E-2
2.805322188E1,-1.034794545E-2,-2.079575951E-2,-4.620177448E-2
2.810306988E1,6.292517669E-3,1.401043120E-2,-1.146638989E-3
2.815291888E1,2.779565323E-3,-2.740156003E-2,9.905768037E-3
2.820276675E1,-3.667337112E-2,6.381307639E-2,-3.259062588E-2
2.825261575E1,-1.709524859E-2,1.009652431E-2,3.194684744E-2
2.830246375E1,1.690150475E-2,2.672461691E-2,-7.849477708E-2
2.835231275E1,-4.173994694E-2,1.931664601E-1,-1.748744327E-1
2.840216075E1,-2.303565424E-2,4.280689934E-2,-1.480678725E-1
2.845200975E1,2.383029085E-2,-3.968164298E-1,3.129423970E-1
2.850185775E1,-3.511192700E-2,2.075042715E-1,-1.034945476E-1
2.855170675E1,-9.676474957E-2,7.946783599E-2,-1.284797001E-1
2.860155475E1,1.434468180E-3,1.637881118E-1,-2.454854089E-1
2.865140375E1,1.087608789E-1,-1.676141277E-1,2.137508154E-2
2.870125175E1,-6.783811692E-2,-4.378035111E-2,1.063807333E-1
2.875110075E1,-7.077433281E-2,-1.909573090E-1,3.661643386E-2
2.880094875E1,2.045007030E-2,1.884035741E-1,-7.432161927E-2
2.885079775E1,-3.473903909E-3,-2.079663659E-2,3.253039956E-2
2.890064675E1,-2.234937385E-2,5.070091091E-1,-2.131567383E-1
2.895049475E1,-3.700154610E-3,-4.636745168E-1,-8.457938969E-2
2.900034375E1,5.897328118E-2,3.803839631E-1,-1.692897570E-1
2.905019175E1,3.264931731E-2,2.764283625E-1,-4.978424656E-1
2.910004075E1,-2.735685624E-2,-2.040411483E-1,3.233726603E-1
2.914988875E1,2.401297979E-2,-1.289451385E-1,5.153268099E-2
2.919973821E1,-5.107860815E-2,-2.733441755E-2,-1.869343150E-1
2.924958721E1,-7.035607416E-2,1.245215554E-1,4.911602676E-2
2.929943521E1,9.473527238E-2,2.897342864E-2,-2.796898663E-2
2.934928421E1,-2.203799134E-2,-7.024620133E-2,-1.015544415E-2
2.939913221E1,-1.010508500E-3,-7.314830236E-3,-6.672667086E-2
2.944898121E1,2.188737072E-2,-1.053613169E-1,1.620029569E-2
2.949883021E1,8.282040104E-2,-3.248141086E-1,2.204914856E-1
2.954867821E1,1.184921807E-2,-8.841503525E-2,-2.139876276E-1
2.959852721E1,-6.283798009E-2,4.821637050E-1,-4.639648676E-2
2.964837521E1,-1.588220716E-1,7.166363584E-1,-3.559562695E-1
2.969822421E1,-6.481108647E-3,-3.310293334E-1,-8.223816454E-2
2.974807321E1,1.249265664E-1,-1.344379123E-1,4.081882775E-2
2.979792121E1,-3.023818139E-2,-1.877917361E-1,1.535420358E-2
2.984777021E1,-4.685662609E-2,1.102866733E-1,1.727735281E-2
2.989761921E1,2.868936360E-2,4.489545168E-2,-1.271482891E-1
2.994746721E1,4.043203443E-3,6.482278090E-4,1.398186207E-2
2.999731621E1,-1.584255572E-2,-2.759989941E-2,-2.156318647E-1
3.004716521E1,-3.517081942E-2,4.770012349E-2,1.638419062E-1
3.009701321E1,1.915306650E-2,2.407691544E-2,-1.014182013E-1
3.014686221E1,-9.421910942E-3,3.639467821E-2,-7.970924377E-2
3.019671071E1,-1.461400090E-2,1.299160869E-2,3.286018252E-2
3.024655871E1,3.154134303E-3,1.416543723E-2,-1.103907537E-1
3.029640771E1,-1.943398867E-2,3.189846173E-2,-3.515930772E-3
3.034625671E1,-1.542458944E-3,5.661749281E-3,-3.944590151E-2
3.039610471E1,4.173230901E-3,2.880739513E-2,-3.885299385E-2
3.044595371E1,9.916073754E-3,2.133482711E-2,-5.327398181E-3
3.049580271E1,-1.589459594E-2,1.014091747E-2,-6.774525583E-2
3.054565071E1,4.436026700E-4,4.026946357E-2,-4.095039010E-2
3.059549971E1,-1.533370178E-2,4.279842088E-3,-1.550973952E-2
3.064534871E1,-1.640692167E-2,1.752841763E-2,-4.319747508E-2
3.069519771E1,4.438822400E-3,4.319638786E-2,-2.613880813E-2
3.074504571E1,-8.641271107E-3,1.273542755E-2,-9.661939144E-3
3.079489471E1,-5.715068579E-3,7.475299761E-3,-5.306874454E-2
3.084474371E1,-5.302766785E-3,1.479014827E-2,-6.234652162E-2
3.089459271E1,-2.264937256E-2,2.857949076E-2,-2.358006656E-2
3.094444071E1,-5.353856832E-5,1.450523355E-2,-7.148981273E-2
3.099428971E1,-1.351538217E-1,5.797817644E-2,6.761679250E-1
3.104413871E1,5.419835351E-2,-2.242566174E-2,-6.229518306E-1
3.109398671E1,-1.158075412E-1,-3.358037677E-4,-8.480743110E-2
3.114383571E1,-7.565726951E-2,5.939731395E-2,1.142721355E-2
3.119368558E1,2.551096335E-2,-2.698648995E-2,-1.957484078E-1
3.124353458E1,-2.024713537E-2,4.069020728E-2,1.194738185E-1
3.129338258E1,1.582528817E-2,-3.132700603E-3,-9.099670887E-2
3.134323158E1,-2.194719505E-2,7.578232683E-2,-2.526932716E-2
3.139308058E1,2.787899433E-2,-8.464459528E-2,3.549669206E-2
3.144292958E1,5.663755607E-2,4.305690801E-1,2.322350335E-1
3.149277858E1,-8.047499148E-2,-2.462120351E-1,-9.052191496E-2
3.154262658E1,-4.110492105E-2,-2.210613150E-1,-2.262486541E-1
3.159247558E1,7.751505783E-2,-1.312248765E-1,-3.470907211E-1
3.164232458E1,-6.545523036E-2,1.108813443E-1,2.504830241E-1
3.169217358E1,-6.740078174E-2,3.911300491E-1,-4.305714190E-2
3.174202158E1,-3.933359843E-2,-1.386041449E-1,-7.208447456E-2
3.179187058E1,3.680345340E-2,6.588925822E-3,-3.539728940E-2
3.184171958E1,-2.277452124E-2,4.692875697E-2,-3.332328200E-2
3.189156858E1,-1.142982652E-2,1.480119037E-1,1.010925114E-2
3.194141758E1,-2.639688961E-3,-1.643856059E-2,-3.925060451E-2
3.199126558E1,-1.178551996E-2,3.793074176E-2,-3.966751099E-2
3.204111458E1,-5.522402823E-3,-1.710569683E-1,-3.409219086E-2
3.209096358E1,2.074774839E-3,1.825752340E-1,-4.499958694E-2
3.214081258E1,-1.974979313E-2,4.994860631E-2,-3.613696218E-2
3.219066146E1,-3.111687172E-2,-2.660660183E-1,1.215811551E-1
3.224050946E1,-1.570659334E-1,3.422465222E-1,1.327738953E-1
3.229035846E1,7.136303779E-2,-1.788555460E-1,1.183394587E-1
3.234020746E1,-9.114983283E-2,1.392167869E-1,-1.943292886E-1
3.239005646E1,7.971494481E-2,-3.113573996E-1,-1.931534135E-1
3.243990546E1,-1.104154582E-1,3.636836939E-1,-4.924817383E-2
3.248975446E1,4.825231992E-2,1.171239322E-2,1.480690420E-1
3.253960246E1,4.788805665E-2,-4.705153937E-3,1.071923268E-1
3.258945146E1,-9.791553643E-2,3.260243909E-2,-9.329758823E-2
3.263930046E1,3.025566822E-2,-2.200843732E-1,-7.775411028E-1
3.268914946E1,2.219403891E-2,3.293598437E-1,-3.137867349E-1
3.273899846E1,-2.573206119E-2,-4.909225417E-2,3.770267111E-1
3.278884746E1,1.770027095E-2,-8.067823704E-2,-2.034836894E-1
3.283869546E1,6.315020313E-2,-1.657977998E-3,-2.626200897E-1
3.288854446E1,-9.774183758E-2,4.217213840E-2,2.076550931E-1
3.293839346E1,-1.082345199E-2,-5.171697792E-3,-1.232926351E-1
3.298824246E1,4.220385041E-2,-3.581582213E-2,-6.252953947E-2
3.303809146E1,-5.432812516E-2,8.509902444E-2,3.760578275E-2
3.308794046E1,8.143563420E-3,-3.852959714E-2,-7.032972515E-2
3.313778946E1,8.530174010E-3,5.573351257E-2,-1.583425999E-2
3.318764046E1,-1.186871488E-2,-2.323266886E-2,-8.679022193E-2
3.323748946E1,-1.302169444E-2,-1.024677034E-2,-1.779424667E-2
3.328733846E1,-1.906930514E-2,-1.422477733E-2,-2.827947378E-2
3.333718746E1,3.584525920E-3,2.017144133E-2,-6.316571653E-2
3.338703646E1,2.408778761E-3,1.296547894E-2,3.905062973E-2
3.343688546E1,-3.044107977E-2,1.108301355E-2,-9.221760750E-2
3.348673446E1,2.042578608E-3,3.423053233E-2,-1.108398199E-2
3.353658346E1,3.774945980E-2,1.284178292E-2,-7.021628916E-2
3.358643146E1,-5.485104896E-2,-3.283470145E-2,-6.122677982E-2
3.363628046E1,-6.326632518E-3,6.429388197E-2,-7.113956451E-2
3.368612946E1,-3.650014736E-3,-1.417983417E-1,-4.800564051E-3
3.373597846E1,-1.092672843E-2,4.778605929E-2,9.419279695E-3
3.378582746E1,1.536911398E-2,-4.130486841E-2,-1.136295265E-1
3.383567646E1,-7.654820245E-2,4.037052903E-2,6.911642790E-2
3.388552546E1,3.935854046E-2,3.699229105E-2,-1.512195218E-1
3.393537446E1,-3.031322675E-2,5.522350746E-2,9.216966033E-3
3.398522346E1,-8.519765966E-2,-8.193516000E-2,1.264694273E-2
3.403507246E1,5.154293189E-2,1.014498494E-1,-9.704448402E-2
3.408492146E1,-9.855628163E-3,-1.189086669E-1,-5.961996496E-2
3.413477046E1,-5.049509257E-2,9.479445716E-2,-1.143130660E-2
3.418461575E1,5.568703635E-2,-3.407050135E-2,-1.054071718E-1
3.423446375E1,7.144895531E-3,-3.826963359E-2,-3.687844759E-1
3.428431275E1,-2.380650730E-1,1.337270554E-1,4.709710014E-1
3.433416175E1,3.413195193E-2,8.859156635E-2,4.197950006E-2
3.438401075E1,-3.134473041E-2,-2.043318098E-1,-6.351245642E-3
3.443385975E1,-1.383178962E-2,7.838192582E-2,-2.277227372E-1
3.448370875E1,2.430143025E-2,7.355992807E-2,-3.956576943E-2
3.453355775E1,2.749580070E-2,1.137055860E-1,3.034061730E-2
3.458340675E1,-1.076578200E-1,-1.956108155E-1,-6.260029078E-2
3.463325575E1,2.435708843E-2,1.006888434E-1,-4.599653721E-2
3.468310475E1,-1.380226118E-2,-1.389022524E-2,-4.211398602E-2
3.473295375E1,-2.788785651E-2,-2.760454978E-2,-3.897052288E-2
3.478280275E1,-1.933060259E-2,3.200614186E-2,1.160730779E-2
3.483265175E1,4.155460848E-2,6.310075762E-2,-1.361395526E-1
3.488250075E1,-2.456890382E-2,-7.118795022E-2,6.495087147E-3
3.493234975E1,-1.239944106E-1,3.864872502E-2,-5.370550632E-2
3.498219875E1,1.750565004E-2,-2.364233027E-2,-6.313180268E-2
3.503204775E1,3.210106775E-2,8.490799407E-2,-7.361995339E-2
3.508189675E1,-4.636827394E-2,-1.294814560E-1,1.827547252E-2
3.513174575E1,1.129364122E-2,3.025764165E-2,-6.285405993E-2
3.518159838E1,1.971162178E-2,-1.232218472E-3,-9.446235359E-2
3.523144738E1,-3.162051799E-2,-2.640076339E-2,-1.398583817E-1
3.528129638E1,2.864709919E-2,2.290264836E-2,-1.142814910E-1
3.533114538E1,-7.339277079E-2,-1.059988735E-1,-1.096756393E-1
3.538099438E1,4.153600702E-2,7.702007275E-2,6.319319844E-2
3.543084338E1,-9.644141681E-3,-9.768633471E-2,9.612822533E-3
3.548069238E1,-6.124543609E-2,3.844912483E-2,1.105322564E-1
3.553054138E1,5.671981908E-4,6.623966175E-2,-2.160581267E-1
3.558039038E1,3.748131014E-2,3.851941933E-2,-9.195799112E-2
3.563023938E1,-1.032112135E-2,-1.048213905E-3,5.980649114E-2
3.568008838E1,-7.770116374E-2,-8.117254604E-2,-4.570768476E-2
3.572993738E1,-7.371310685E-3,-3.493174139E-2,-3.265903831E-2
3.577978638E1,8.591039870E-3,8.118818734E-2,-6.364986598E-2
3.582963538E1,-1.451169290E-3,-2.865300123E-3,-5.211097062E-2
3.587948438E1,-1.273468751E-3,-8.413723055E-3,-4.463705957E-2
3.592933338E1,1.882766895E-3,7.035324192E-3,-5.093158722E-2
3.597918238E1,-4.806983197E-2,-5.515751615E-3,6.691553593E-3
3.602903138E1,-6.765338145E-3,-1.047324945E-2,-6.710147738E-2
3.607888038E1,-6.667817552E-3,1.755356980E-2,-4.088373184E-3
3.612872938E1,-1.655343097E-2,-5.265047676E-2,-3.356711090E-2
3.617857508E1,-6.120183779E-2,2.777044625E-2,-6.245703399E-2
3.622842408E1,3.314031897E-2,3.419633525E-2,-3.251987457E-2
3.627827308E1,1.111568486E-2,-1.093931822E-3,-6.470061064E-2
3.632812308E1,-2.453038529E-2,-7.462527249E-3,-2.054477692E-2
3.637797208E1,-1.115963034E-2,1.100437763E-2,-4.523815334E-2
3.642782108E1,-2.092667319E-2,1.639485265E-2,-2.114353180E-2
3.647767008E1,-8.605913725E-3,-1.258867158E-2,-6.051283479E-2
3.652751908E1,5.198649801E-3,-3.864823623E-2,-3.027805209E-2
3.657736808E1,4.345449675E-2,9.441922124E-2,-3.043627775E-1
3.662721708E1,-2.139983353E-1,-1.358350680E-2,7.572395700E-1
3.667706608E1,1.226169528E-1,4.680810333E-3,-4.588666803E-1
3.672691508E1,-2.105998971E-2,-8.595795301E-3,-1.712877506E-1
3.677676408E1,-6.501329049E-2,1.108339727E-2,2.274713069E-1
3.682661308E1,3.092027737E-2,-7.663383675E-3,-2.214551067E-1
3.687646208E1,-9.987263605E-3,1.588635046E-2,3.255729675E-2
3.692631208E1,5.118323676E-4,-3.376503915E-2,-8.165402770E-2
